_id,SetID,Number,YearFrom,Category,Theme,Subtheme,SetName,ImageFilename,USRetailPrice,Pieces,Minifigs,PackagingType,Availability,Width,Height,Depth,Weight,AgeMin,AgeMax,OwnCount,WantCount,Rating,BrickLinkSoldPriceNew,BrickLinkSoldPriceUsed,LaunchYear,LaunchMonth,ExitYear,ExitMonth,PriceChange,ResaleDemand,SizeCategory,Exclusivity,ThemePopularity,InvestmentScore,YearsSinceExit,AppreciationTrend,AnnualPriceIncrease,AnnualPercentageIncrease
67cdbf4341e4c15d56707c49,48926,31158,2024,Normal,Creator,3 in 1,Sea Animals,31158-1,29.99,421.0,0.0,Box,Retail,26.0,22.0,6.0,0.576,8.0,0.0,768,679,0,23.29,0.0,2024,1,2026,7,-22.340780260086696,0.0,Medium,Regular,0.0,-8.936312104034679,0,0.0,,
67cdbf4341e4c15d56707c4a,50648,31159,2025,Normal,Creator,3 in 1,Surprising Spider,31159-1,12.99,153.0,0.0,Box,Retail,15.7,14.1,4.5,0.0,7.0,0.0,349,367,0,11.48,0.0,2025,1,2026,12,-11.624326404926864,0.0,Small,Regular,0.0,-4.649730561970745,0,0.0,,
67cdbf4341e4c15d56707c4b,50649,31160,2025,Normal,Creator,3 in 1,Race Plane,31160-1,14.99,178.0,0.0,Box,Retail,26.2,14.1,4.8,0.0,7.0,0.0,143,271,0,0.0,0.0,2025,1,2026,12,-100.0,0.0,Small,Regular,0.0,-40.0,0,0.0,,
67cdbf4341e4c15d56707c4c,50650,31161,2025,Normal,Creator,3 in 1,Medieval Dragon,31161-1,59.99,715.0,0.0,Box,Retail,38.2,26.2,5.7,0.0,9.0,0.0,732,1685,0,47.25,40.0,2025,1,2027,12,-21.236872812135356,1.18125,Medium,Regular,0.0,-8.494749124854144,0,0.0,,
67cdbf4341e4c15d56707c4d,50651,31162,2025,Normal,Creator,3 in 1,Cute Bunny,31162-1,19.99,326.0,0.0,Box,Retail,19.1,26.2,6.1,0.0,8.0,0.0,345,517,0,0.0,0.0,2025,1,2026,12,-100.0,0.0,Medium,Regular,0.0,-40.0,0,0.0,,
67cdbf4341e4c15d56707c4e,50652,31163,2025,Normal,Creator,3 in 1,Playful Cat,31163-1,24.99,407.0,0.0,Box,Retail,26.2,19.1,6.1,0.0,8.0,0.0,491,732,0,14.92,0.0,2025,1,2026,12,-40.296118447378944,0.0,Medium,Regular,0.0,-16.11844737895158,0,0.0,,
67cdbf4341e4c15d56707c4f,50852,31164,2025,Normal,Creator,3 in 1,Space Robot,31164-1,24.99,281.0,0.0,Box,Retail,26.2,19.1,4.6,0.0,8.0,0.0,182,400,0,15.3,0.0,2025,1,2026,12,-38.77551020408163,0.0,Medium,Regular,0.0,-15.51020408163265,0,0.0,,
67cdbf4341e4c15d56707c50,50830,31165,2025,Normal,Creator,3 in 1,Panda Family,31165-1,39.99,626.0,0.0,Box,Retail,28.2,26.2,7.6,0.0,8.0,0.0,573,981,0,35.22,0.0,2025,1,2028,12,-11.927981995498882,0.0,Medium,Regular,0.0,-4.771192798199553,0,0.0,,
67cdbf4341e4c15d56707c51,50853,31169,2025,Normal,Creator,3 in 1,Typewriter with Flowers,31169-1,29.99,363.0,0.0,Box,Retail,26.2,19.1,7.2,0.0,8.0,0.0,285,484,0,23.95,0.0,2025,1,2026,12,-20.140046682227407,0.0,Medium,Regular,0.0,-8.056018672890962,0,0.0,,
67cdbf4341e4c15d56707c52,50647,31170,2025,Normal,Creator,3 in 1,Pink Flamingo,31170-1,24.99,288.0,0.0,Box,Retail,19.1,26.2,6.1,0.0,8.0,0.0,18,914,0,0.0,0.0,2025,1,2026,12,-100.0,0.0,Medium,Regular,0.0,-40.0,0,0.0,,
67cdbf4341e4c15d56707c53,51177,31172,2025,Normal,Creator,3 in 1,Record Player with Flowers,31172-1,29.99,366.0,0.0,Box,Retail,0.0,0.0,0.0,0.0,8.0,0.0,6,280,0,0.0,0.0,2025,1,2026,12,-100.0,0.0,Medium,Regular,0.0,-40.0,0,0.0,,
67cdbf4341e4c15d56707c6c,26089,40220,2016,Normal,Creator,Promotional,London Bus,40220-1,9.99,118.0,0.0,Box,LEGO exclusive,14.0,20.1,6.0,0.0,7.0,0.0,17111,1237,19,10.78,5.83,2016,1,2025,12,7.907907907907899,1.8490566037735847,Small,Regular,0.0,3.16316316316316,0,0.0,,
67cdbf4341e4c15d56707cb9,31195,40468,2021,Normal,Creator,Miscellaneous,Yellow Taxi,40468-1,9.99,124.0,0.0,Box,LEGO exclusive,15.6,14.0,6.0,0.158,7.0,0.0,5143,716,3,10.03,5.96,2021,1,2026,12,0.4004004004003919,1.6828859060402683,Small,Regular,0.0,0.16016016016015677,0,0.0,,
67cdbf4341e4c15d56707cbd,31848,40478,2021,Normal,Disney,Disney Parks,Mini Disney Castle,40478-1,39.99,567.0,1.0,Box,LEGO exclusive,19.1,26.2,9.1,0.553,12.0,0.0,9331,1439,0,37.32,21.31,2021,1,2026,12,-6.676669167291827,1.7512904739558894,Medium,Regular,0.0,-2.670667666916731,0,0.0,,
67cdbf4341e4c15d56707ccc,31689,40516,2021,Normal,Icons,Miscellaneous,Everyone is Awesome,40516-1,34.99,346.0,11.0,Box,LEGO exclusive,35.2,18.9,6.8,0.566,18.0,0.0,12921,1601,29,33.39,24.46,2021,1,2025,12,-4.57273506716205,1.3650858544562552,Medium,Exclusive,0.0,8.17090597313518,0,0.0,,
67cdbf4341e4c15d56707ccd,32472,40517,2022,Normal,Creator,Miscellaneous,Vespa,40517-1,9.99,118.0,0.0,Box,LEGO exclusive,15.7,14.1,4.5,0.0,9.0,0.0,6200,816,0,11.88,9.92,2022,1,2025,12,18.918918918918926,1.1975806451612905,Small,Regular,0.0,7.567567567567571,0,0.0,,
67cdbf4341e4c15d56707cce,32267,40518,2022,Normal,Creator,Miscellaneous,High-Speed Train,40518-1,19.99,284.0,0.0,Box,LEGO exclusive,26.2,14.1,6.1,0.0,7.0,0.0,1803,693,0,22.28,21.53,2022,1,2025,12,11.45572786393198,1.0348351137947052,Medium,Regular,0.0,4.582291145572792,0,0.0,,
67cdbf4341e4c15d56707ccf,32269,40519,2022,Normal,Creator,Postcard,New York Postcard,40519-1,14.99,254.0,1.0,Box,LEGO exclusive,19.1,14.1,7.1,0.0,9.0,0.0,3935,1267,8,15.95,11.77,2022,1,2025,12,6.404269513008666,1.355140186915888,Medium,Regular,0.0,2.5617078052034667,0,0.0,,
67cdbf4341e4c15d56707cd2,32221,40524,2022,Normal,Creator,Botanical Collection,Sunflowers,40524-1,14.99,191.0,0.0,Box,LEGO exclusive,19.1,14.1,4.6,0.137,8.0,0.0,9751,1393,10,12.02,10.44,2022,1,2026,12,-19.813208805870588,1.1513409961685823,Small,Regular,0.0,-7.925283522348235,0,0.0,,
67cdbf4341e4c15d56707ce0,32461,40547,2022,Normal,BrickHeadz,Star Wars,Obi-Wan Kenobi & Darth Vader,40547-1,19.99,260.0,0.0,Box,Retail,19.1,14.1,7.1,0.0,10.0,0.0,7213,1162,0,20.32,11.73,2022,1,2025,12,1.6508254127063626,1.73231031543052,Medium,Regular,-3.77183163749011,-0.09403616241547708,0,0.0,,
67cdbf4341e4c15d56707cef,33866,40569,2022,Normal,Creator,Postcard,London Postcard,40569-1,14.99,277.0,0.0,Box,LEGO exclusive,19.1,14.1,7.1,0.0,9.0,0.0,3413,864,4,17.54,12.0,2022,1,2025,12,17.011340893929276,1.4616666666666667,Medium,Regular,0.0,6.804536357571711,0,0.0,,
67cdbf4341e4c15d56707d04,34480,40619,2023,Normal,BrickHeadz,Disney,EVE & WALL-E,40619-1,14.99,155.0,0.0,Box,Retail,19.1,14.1,4.6,0.0,10.0,0.0,6921,1366,0,16.93,13.5,2023,1,2026,12,12.941961307538355,1.2540740740740741,Small,Regular,-3.77183163749011,4.42241819551732,0,0.0,,
67cdbf4341e4c15d56707d12,47055,40647,2023,Normal,Creator,Botanical Collection,Lotus Flowers,40647-1,14.99,220.0,0.0,Box,LEGO exclusive,13.8,19.0,4.6,0.169,8.0,0.0,4748,1050,0,9.0,12.47,2023,1,2026,12,-39.95997331554369,0.7217321571772253,Small,Regular,0.0,-15.983989326217477,0,0.0,,
67cdbf4341e4c15d56707d13,47054,40650,2023,Normal,Creator,Miscellaneous,Land Rover Classic Defender,40650-1,14.99,150.0,1.0,Box,LEGO exclusive,19.1,14.1,4.6,0.191,8.0,0.0,6344,1406,10,16.12,9.5,2023,1,2025,12,7.538358905937296,1.696842105263158,Small,Regular,0.0,3.0153435623749187,0,0.0,,
67cdbf4341e4c15d56707d18,48973,40668,2024,Normal,BrickHeadz,Marvel Super Heroes,Captain America & Red Hulk,40668-1,19.99,202.0,0.0,Box,Retail,0.0,0.0,0.0,0.0,10.0,0.0,730,484,0,19.63,0.0,2024,1,2025,12,-1.8009004502251096,0.0,Small,Regular,-3.77183163749011,-1.474726507588066,0,0.0,,
67cdbf4341e4c15d56707d19,48974,40669,2024,Normal,BrickHeadz,Marvel Super Heroes,Iron Man MK5,40669-1,9.99,101.0,0.0,Box,Retail,9.1,12.2,7.8,0.0,10.0,0.0,1585,603,0,11.61,0.0,2024,1,2025,12,16.21621621621621,0.0,Small,Regular,-3.77183163749011,5.732120158988462,0,0.0,,
67cdbf4341e4c15d56707d1a,48851,40670,2024,Normal,BrickHeadz,Marvel Super Heroes,Iron Spider-Man,40670-1,9.99,91.0,0.0,Box,Retail,9.1,12.2,7.8,0.0,10.0,0.0,2268,665,0,12.01,4.0,2024,1,2025,12,20.220220220220213,3.0025,Small,Regular,-3.77183163749011,7.333721760590063,0,0.0,,
67cdbf4341e4c15d56707d1b,48852,40671,2024,Normal,BrickHeadz,Marvel Super Heroes,Potted Groot,40671-1,9.99,113.0,0.0,Box,Retail,9.1,12.2,7.8,0.0,10.0,0.0,2773,749,0,11.3,0.0,2024,1,2025,12,13.113113113113117,0.0,Small,Regular,-3.77183163749011,4.490878917747224,0,0.0,,
67cdbf4341e4c15d56707d1e,48692,40674,2024,Normal,BrickHeadz,Disney,Stitch,40674-1,9.99,152.0,0.0,Box,Retail,9.1,12.2,5.9,0.0,10.0,0.0,2763,729,4,12.48,0.0,2024,1,2025,12,24.924924924924927,0.0,Small,Regular,-3.77183163749011,9.21560364247195,0,0.0,,
67cdbf4341e4c15d56707d1f,48814,40675,2024,Normal,BrickHeadz,Star Wars,Clone Commander Cody,40675-1,9.99,147.0,0.0,Box,Retail,9.1,12.2,7.8,0.137,10.0,0.0,3865,812,0,11.81,10.91,2024,1,2025,12,18.218218218218222,1.082493125572869,Small,Regular,-3.77183163749011,6.5329209597892675,0,0.0,,
67cdbf4341e4c15d56707d26,50416,40694,2024,Normal,Friends,Adventure Camp,River Camping Adventure,40694-1,0.0,182.0,0.0,Box,LEGO exclusive,0.0,0.0,0.0,0.0,0.0,0.0,387,180,0,18.63,0.0,2024,1,2025,12,,0.0,Small,Regular,0.0,,0,0.0,,
67cdbf4341e4c15d56707d27,50378,40695,2024,Normal,Harry Potter,Chamber of Secrets,Borgin and Burkes: Floo Network,40695-1,0.0,190.0,0.0,Box,LEGO exclusive,0.0,0.0,0.0,0.0,8.0,0.0,2721,726,0,32.72,0.0,2024,1,2025,12,,0.0,Small,Exclusive,0.0,,0,0.0,,
67cdbf4341e4c15d56707d29,50484,40698,2024,Normal,Ideas,Promotional,Books Are My Passion,40698-1,0.0,285.0,1.0,Box,LEGO exclusive,14.0,26.0,7.2,0.354,18.0,0.0,4341,866,0,41.09,45.69,2024,1,2026,12,,0.8993215145546073,Medium,Exclusive,0.0,,0,0.0,,
67cdbf4341e4c15d56707d2a,50777,40700,2024,Normal,Creator,Seasonal,Winter Holiday Train,40700-1,0.0,294.0,0.0,Box,LEGO exclusive,20.4,19.0,6.0,0.324,8.0,0.0,5618,258,5,15.66,0.0,2024,1,2025,12,,0.0,Medium,Regular,0.0,,0,0.0,,
67cdbf4341e4c15d56707d2b,48797,40703,2024,Normal,Ninjago,Micro Ninjago City,Micro NINJAGO City,40703-1,0.0,339.0,0.0,Box,LEGO exclusive,0.0,0.0,0.0,0.0,10.0,0.0,2781,588,9,24.75,15.0,2024,1,2025,12,,1.65,Medium,Regular,0.0,,0,0.0,,
67cdbf4341e4c15d56707d2c,48798,40704,2024,Normal,Ninjago,Micro Ninjago City,Micro NINJAGO Docks,40704-1,0.0,275.0,0.0,Box,LEGO exclusive,0.0,0.0,0.0,0.0,10.0,0.0,2284,581,0,28.5,20.75,2024,1,2025,12,,1.3734939759036144,Medium,Regular,0.0,,0,0.0,,
67cdbf4341e4c15d56707d2d,48799,40705,2024,Normal,Ninjago,Micro Ninjago City,Micro NINJAGO City Gardens ,40705-1,0.0,376.0,0.0,Box,LEGO exclusive,0.0,0.0,0.0,0.0,10.0,0.0,2160,570,0,26.79,30.62,2024,1,2025,12,,0.8749183540169823,Medium,Regular,0.0,,0,0.0,,
67cdbf4341e4c15d56707d2e,48800,40706,2024,Normal,Ninjago,Micro Ninjago City,Micro NINJAGO City Markets ,40706-1,0.0,365.0,0.0,Box,LEGO exclusive,0.0,0.0,0.0,0.0,10.0,0.0,1910,624,0,28.31,25.79,2024,1,2025,12,,1.097712291585886,Medium,Regular,0.0,,0,0.0,,
67cdbf4341e4c15d56707d2f,48770,40708,2024,Normal,Disney,The Little Mermaid,Mini Disney Ariel's Castle,40708-1,39.99,557.0,1.0,Box,Retail,19.1,26.2,7.2,0.0,12.0,0.0,1337,809,0,44.86,0.0,2024,1,2026,12,12.178044511127775,0.0,Medium,Regular,0.0,4.87121780445111,0,0.0,,
67cdbf4341e4c15d56707d31,48769,40713,2024,Normal,Creator,Postcard,Japan Postcard,40713-1,14.99,262.0,0.0,Box,LEGO exclusive,19.1,14.1,6.1,0.0,9.0,0.0,2183,746,0,20.33,18.42,2024,1,2026,12,35.62374916611073,1.1036916395222582,Medium,Regular,0.0,14.249499666444292,0,0.0,,
67cdbf4341e4c15d56707d32,48987,40720,2024,Normal,Disney,Disney Parks,Mini Disney Sleeping Beauty Castle,40720-1,39.99,528.0,1.0,Box,Retail,19.1,26.2,7.2,0.0,12.0,0.0,1232,954,0,0.0,0.0,2024,1,2026,12,-100.0,0.0,Medium,Regular,0.0,-40.0,0,0.0,,
67cdbf4341e4c15d56707d33,48464,40725,2024,Normal,Creator,Botanical Collection,Cherry Blossoms,40725-1,14.99,438.0,0.0,Box,Retail,14.1,19.1,4.6,0.17,8.0,0.0,5941,1179,0,10.76,12.18,2024,1,2026,12,-28.218812541694465,0.8834154351395731,Medium,Regular,0.0,-11.287525016677787,0,0.0,,
67cdbf4341e4c15d56707d36,50726,40729,2024,Normal,Icons,Promotional,Shackleton's Lifeboat,40729-1,0.0,232.0,2.0,Box,LEGO exclusive,0.0,0.0,0.0,0.0,18.0,0.0,2083,602,0,66.04,70.0,2024,1,2026,12,,0.9434285714285715,Small,Exclusive,0.0,,0,0.0,,
67cdbf4341e4c15d56707d38,48465,40747,2024,Normal,Creator,Botanical Collection,Daffodils,40747-1,14.99,216.0,0.0,Box,Retail,14.1,19.1,4.6,0.158,8.0,0.0,2730,791,0,9.86,0.0,2024,1,2026,12,-34.2228152101401,0.0,Small,Regular,0.0,-13.68912608405604,0,0.0,,
67cdbf4341e4c15d56707d39,48972,40748,2024,Normal,BrickHeadz,DC Comics Super Heroes,Batman 8 in 1 ,40748-1,24.99,325.0,0.0,Box,Retail,14.1,19.1,9.1,0.0,10.0,0.0,1499,773,0,27.85,0.0,2024,1,2025,12,11.444577831132467,0.0,Medium,Regular,-3.77183163749011,3.823464804954965,0,0.0,,
67cdbf4341e4c15d56707d3a,50206,40749,2024,Normal,BrickHeadz,Disney,"Joy, Sadness & Anxiety",40749-1,19.99,300.0,0.0,Box,Retail,19.1,14.1,7.1,0.0,10.0,0.0,1571,561,0,22.59,0.0,2024,1,2025,12,13.00650325162582,0.0,Medium,Regular,-3.77183163749011,4.4482349731523065,0,0.0,,
67cdbf4341e4c15d56707d3b,49012,40750,2024,Normal,BrickHeadz,Wednesday,Wednesday & Enid,40750-1,19.99,239.0,0.0,Box,Retail,0.0,0.0,0.0,0.0,10.0,0.0,916,399,0,23.88,0.0,2024,1,2025,12,19.45972986493247,0.0,Small,Regular,-3.77183163749011,7.029525618474967,0,0.0,,
67cdbf4341e4c15d56707d3d,48936,40752,2024,Normal,BrickHeadz,Disney,"Carl, Russell & Kevin",40752-1,19.99,308.0,0.0,Box,Retail,19.1,14.1,9.1,0.0,10.0,0.0,2019,708,0,23.24,0.0,2024,1,2026,12,16.258129064532266,0.0,Medium,Regular,-3.77183163749011,5.748885298314885,0,0.0,,
67cdbf4341e4c15d56707d3f,48961,40755,2024,Normal,Star Wars,Miscellaneous,Imperial Dropship vs. Rebel Scout Speeder,40755-1,39.99,383.0,7.0,Box,Retail - limited,0.0,0.0,0.0,0.0,8.0,0.0,3069,2629,4,41.91,0.0,2024,1,2025,12,4.801200300075005,0.0,Medium,Exclusive,0.0,11.920480120030003,0,0.0,,
67cdbf4341e4c15d56707d40,50460,40757,2025,Normal,Icons,Promotional,Corner Kiosk,40757-1,0.0,205.0,2.0,Box,LEGO exclusive,26.2,14.1,4.8,0.249,18.0,0.0,3160,1072,0,42.68,0.0,2025,1,2025,12,,0.0,Small,Exclusive,0.0,,0,0.0,,
67cdbf4341e4c15d56707d41,50942,40758,2025,Normal,Creator,Seasonal,Celebration: Ferris Wheel with Fireworks,40758-1,0.0,230.0,0.0,Box,LEGO exclusive,14.1,19.1,4.6,0.214,8.0,0.0,65,214,0,0.0,0.0,2025,1,2025,12,0.0,0.0,Small,Regular,0.0,0.0,0,0.0,,
67cdbf4341e4c15d56707d42,50943,40759,2025,Normal,Creator,Seasonal,Celebration Series: Valentine's Day Box,40759-1,0.0,172.0,0.0,Box,LEGO exclusive,19.1,14.1,6.1,0.227,7.0,0.0,1877,226,0,14.48,0.0,2025,1,2026,12,,0.0,Small,Regular,0.0,,0,0.0,,
67cdbf4341e4c15d56707d43,50825,40792,2025,Normal,BrickHeadz,Disney,Dumbo,40792-1,9.99,176.0,0.0,Box,LEGO exclusive,12.2,14.1,6.1,0.0,10.0,0.0,542,633,0,10.49,0.0,2025,1,2025,12,5.005005005005005,0.0,Small,Regular,-3.77183163749011,1.24763567450398,0,0.0,,
67cdbf4341e4c15d56707d44,50824,40793,2025,Normal,BrickHeadz,Tom & Jerry,Tom & Jerry,40793-1,14.99,212.0,0.0,Box,LEGO exclusive,18.9,14.0,6.0,0.205,10.0,0.0,894,766,5,20.81,0.0,2025,1,2026,12,38.82588392261507,0.0,Small,Regular,-3.77183163749011,14.775987241548005,0,0.0,,
67cdbf4341e4c15d56707d45,50826,40797,2025,Normal,BrickHeadz,Disney,Eeyore,40797-1,9.99,156.0,0.0,Box,LEGO exclusive,12.2,14.1,6.1,0.0,10.0,0.0,528,692,0,12.25,0.0,2025,1,2025,12,22.62262262262262,0.0,Small,Regular,-3.77183163749011,8.294682721551027,0,0.0,,
67cdbf4341e4c15d56707d46,50827,40798,2025,Normal,BrickHeadz,Disney,Red Panda Mei,40798-1,9.99,121.0,0.0,Box,LEGO exclusive,12.2,14.1,6.1,0.0,10.0,0.0,359,468,0,0.0,0.0,2025,1,2025,12,-100.0,0.0,Small,Regular,-3.77183163749011,-40.75436632749802,0,0.0,,
67cdbf4341e4c15d56707d47,51165,40803,2025,Normal,BrickHeadz,Transformers,Optimus Prime Robot & Vehicle,40803-1,19.99,237.0,0.0,Box,LEGO exclusive,19.1,14.1,6.1,0.0,10.0,0.0,5,603,0,0.0,0.0,2025,1,2026,1,-100.0,0.0,Small,Regular,-3.77183163749011,-40.75436632749802,0,0.0,,
67cdbf4341e4c15d56707d48,51166,40804,2025,Normal,BrickHeadz,Transformers,Bumblebee Robot & Vehicle,40804-1,19.99,253.0,0.0,Box,LEGO exclusive,19.1,14.1,6.1,0.0,10.0,0.0,6,576,0,0.0,0.0,2025,1,2026,1,-100.0,0.0,Medium,Regular,-3.77183163749011,-40.75436632749802,0,0.0,,
67cdbf4341e4c15d56707ef9,45482,41748,2023,Normal,Friends,Heartlake City,Heartlake City Community Centre,41748-1,139.99,1513.0,6.0,Box,Retail,37.8,58.2,10.3,0.0,9.0,0.0,914,814,0,125.8,94.0,2023,1,2025,12,-10.136438317022654,1.3382978723404255,Large,Regular,0.0,-4.054575326809061,0,0.0,,
67cdbf4341e4c15d56707f6b,29939,42115,2020,Normal,Technic,Licensed,Lamborghini Sián FKP 37,42115-1,449.99,3696.0,0.0,Box,Retail - limited,57.0,37.5,15.0,7.18,18.0,0.0,9719,3162,22,316.91,207.34,2020,1,2025,12,-29.573990533122956,1.5284556766663453,Large,Regular,0.0,-11.829596213249182,0,0.0,,
67cdbf4341e4c15d56707f7a,32094,42130,2022,Normal,Technic,Licensed,BMW M 1000 RR,42130-1,249.99,1920.0,0.0,Box,Retail,58.2,37.8,10.3,0.0,18.0,0.0,4006,1712,10,175.6,127.23,2022,1,2025,12,-29.757190287611508,1.3801776310618563,Large,Regular,0.0,-11.902876115044604,0,0.0,,
67cdbf4341e4c15d56707f85,32103,42141,2022,Normal,Technic,Licensed,McLaren Formula 1 Race Car,42141-1,199.99,1432.0,0.0,Box,Retail,58.2,37.8,8.7,0.0,18.0,0.0,5389,1731,19,157.11,107.7,2022,1,2025,12,-21.441072053602678,1.458774373259053,Large,Regular,0.0,-8.576428821441072,0,0.0,,
67cdbf4341e4c15d56707f86,33700,42143,2022,Normal,Technic,Licensed,Ferrari Daytona SP3,42143-1,449.99,3778.0,0.0,Box,Retail - limited,62.0,29.0,23.0,0.0,18.0,0.0,5445,2325,0,341.15,252.2,2022,1,2026,12,-24.187204160092453,1.3526962727993657,Large,Regular,0.0,-9.674881664036981,0,0.0,,
67cdbf4341e4c15d56707f89,45539,42146,2023,Normal,Technic,Licensed,Liebherr Crawler Crane LR 13000,42146-1,699.99,2883.0,0.0,Box,Retail,37.8,52.3,25.7,0.0,18.0,0.0,1291,1376,3,465.34,476.65,2023,1,2025,12,-33.5219074558208,0.9762718976187978,Large,Regular,0.0,-13.408762982328321,0,0.0,,
67cdbf4341e4c15d56707f8e,34181,42151,2023,Normal,Technic,Licensed,Bugatti Bolide,42151-1,49.99,905.0,0.0,Box,Retail,38.2,26.2,7.1,0.0,9.0,0.0,3490,665,6,35.93,25.18,2023,1,2026,7,-28.12562512502501,1.4269261318506752,Medium,Regular,0.0,-11.250250050010004,0,0.0,,
67cdbf4341e4c15d56707f91,34423,42154,2023,Normal,Technic,Licensed,2022 Ford GT,42154-1,119.99,1466.0,0.0,Box,Retail,48.0,28.2,9.1,0.0,18.0,0.0,4326,1580,13,92.27,69.42,2023,1,2026,12,-23.101925160430035,1.3291558628637279,Large,Regular,0.0,-9.240770064172015,0,0.0,,
67cdbf4341e4c15d56707f93,45540,42156,2023,Normal,Technic,Licensed,PEUGEOT 9X8 24H Le Mans Hybrid Hypercar,42156-1,199.99,1775.0,0.0,Box,Retail,48.0,37.8,11.2,0.0,18.0,0.0,2703,1220,4,133.72,101.64,2023,1,2025,12,-33.136656832841645,1.3156237701692246,Large,Regular,0.0,-13.254662733136659,0,0.0,,
67cdbf4341e4c15d56707f95,45542,42158,2023,Normal,Technic,Licensed,NASA Mars Rover Perseverance,42158-1,99.99,1132.0,0.0,Box,Retail,38.2,26.2,11.8,0.0,10.0,0.0,3912,1497,8,70.72,56.02,2023,1,2026,7,-29.27292729272927,1.262406283470189,Large,Regular,0.0,-11.70917091709171,0,0.0,,
67cdbf4341e4c15d56707f96,45543,42159,2023,Normal,Technic,Licensed,Yamaha MT-10 SP,42159-1,239.99,1478.0,0.0,Box,Retail,58.2,37.8,8.7,2.133,18.0,0.0,1521,1106,5,186.42,139.52,2023,1,2025,12,-22.321763406808625,1.3361525229357796,Large,Regular,0.0,-8.92870536272345,0,0.0,,
67cdbf4341e4c15d56707f97,45544,42160,2023,Normal,Technic,Licensed,Audi RS Q e-tron,42160-1,179.99,914.0,0.0,Box,Retail,38.2,26.2,11.8,0.0,10.0,0.0,1400,773,0,141.56,117.97,2023,1,2026,12,-21.351186177009836,1.1999660930745104,Medium,Regular,0.0,-8.540474470803934,0,0.0,,
67cdbf4341e4c15d56707f98,45545,42161,2023,Normal,Technic,Licensed,Lamborghini Huracán Tecnica,42161-1,49.99,806.0,0.0,Box,Retail,38.2,26.2,7.1,0.0,9.0,0.0,2325,666,0,40.18,33.12,2023,1,2025,12,-19.623924784956994,1.2131642512077296,Medium,Regular,0.0,-7.849569913982798,0,0.0,,
67cdbf4341e4c15d56707f9a,48533,42163,2024,Normal,Technic,Unknown,Heavy-Duty Bulldozer,42163-1,12.99,195.0,0.0,Box,Retail,14.1,12.2,4.6,0.0,7.0,0.0,2053,427,2,9.41,0.0,2024,1,2025,12,-27.559661277906084,0.0,Small,Regular,0.0,-11.023864511162435,0,0.0,,
67cdbf4341e4c15d56707f9b,48534,42164,2024,Normal,Technic,Unknown,Off-Road Race Buggy,42164-1,19.99,219.0,0.0,Box,Retail,19.1,14.1,7.1,0.0,8.0,0.0,1354,316,5,12.14,6.46,2024,1,2025,12,-39.26963481740869,1.8792569659442726,Small,Regular,0.0,-15.707853926963478,0,0.0,,
67cdbf4341e4c15d56707f9c,48535,42165,2024,Normal,Technic,Licensed,Mercedes-AMG F1 W14 Pull-Back,42165-1,26.99,240.0,0.0,Box,Retail,26.2,14.1,9.1,0.0,7.0,0.0,2237,662,0,19.06,10.0,2024,1,2026,7,-29.381252315672473,1.906,Small,Regular,0.0,-11.75250092626899,0,0.0,,
67cdbf4341e4c15d56707f9d,48536,42166,2024,Normal,Technic,Licensed,NEOM McLaren Extreme E Team,42166-1,26.99,252.0,0.0,Box,Retail,26.2,14.1,7.2,0.0,7.0,0.0,1166,379,3,18.27,0.0,2024,1,2025,12,-32.30826231937755,0.0,Medium,Regular,0.0,-12.923304927751019,0,0.0,,
67cdbf4341e4c15d56707f9e,48537,42167,2024,Normal,Technic,Licensed,Mack LR Electric Garbage Truck,42167-1,32.99,503.0,0.0,Box,Retail,35.4,19.1,7.0,0.0,8.0,0.0,2061,642,15,24.34,18.99,2024,1,2025,12,-26.220066686874816,1.281727224855187,Medium,Regular,0.0,-10.488026674749927,0,0.0,,
67cdbf4341e4c15d56707f9f,48538,42168,2024,Normal,Technic,Licensed,John Deere 9700 Forage Harvester,42168-1,39.99,559.0,0.0,Box,Retail,26.2,22.2,9.5,0.0,9.0,0.0,1502,697,5,34.79,30.0,2024,1,2025,12,-13.003250812703183,1.1596666666666666,Medium,Regular,0.0,-5.201300325081274,0,0.0,,
67cdbf4341e4c15d56707fa0,48539,42169,2024,Normal,Technic,Licensed,NEOM McLaren Formula E Team,42169-1,49.99,452.0,0.0,Box,Retail,38.2,26.2,5.7,0.0,9.0,0.0,1195,707,0,32.55,24.4,2024,1,2025,12,-34.8869773954791,1.334016393442623,Medium,Regular,0.0,-13.95479095819164,0,0.0,,
67cdbf4341e4c15d56707fa1,48540,42170,2024,Normal,Technic,Licensed,Kawasaki Ninja H2R,42170-1,84.99,643.0,0.0,Box,Retail,38.2,26.2,7.1,0.0,10.0,0.0,1188,935,9,48.51,33.27,2024,1,2026,12,-42.9226967878574,1.4580703336339043,Medium,Regular,0.0,-17.16907871514296,0,0.0,,
67cdbf4341e4c15d56707fa2,48541,42171,2024,Normal,Technic,Licensed,Mercedes-AMG F1 W14 E Performance,42171-1,219.99,1642.0,0.0,Box,Retail,55.5,37.8,8.7,0.0,18.0,0.0,2155,1292,10,158.64,130.51,2024,1,2026,12,-27.887631255966188,1.215539039154088,Large,Regular,0.0,-11.155052502386475,0,0.0,,
