SetID,Number,YearFrom,Category,Theme,Subtheme,SetName,ImageFilename,USRetailPrice,Pieces,Minifigs,PackagingType,Availability,Width,Height,Depth,Weight,AgeMin,AgeMax,OwnCount,WantCount,Rating,BrickLinkSoldPriceNew,BrickLinkSoldPriceUsed,LaunchYear,LaunchMonth,ExitYear,ExitMonth,YearsSinceExit,PriceChange,ResaleDemand,AppreciationTrend,SizeCategory,Exclusivity,ThemePopularity,InvestmentScore,AnnualPriceIncrease,AnnualPercentageIncrease
34511,242316,2023,Other,Marvel Super Heroes,Magazine Gift,Black Panther with Jet,242316-1,0.0,25.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,897,248,0,3.73,3.1,2023,1,2024,12,1,,1.2032258064516128,,Small,Exclusive,0.0,,3.73,0.0
47009,242317,2023,Other,Marvel Super Heroes,Magazine Gift,Doctor Strange,242317-1,0.0,9.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,947,246,0,4.15,3.47,2023,1,2024,12,1,,1.1959654178674353,,Small,Exclusive,0.0,,4.15,0.0
47158,242318,2023,Other,Marvel Super Heroes,Magazine Gift,Mighty Thor,242318-1,0.0,6.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,682,304,0,4.18,4.88,2023,1,2024,12,1,,0.8565573770491803,,Small,Exclusive,0.0,,4.18,0.0
47294,242319,2023,Other,Marvel Super Heroes,Magazine Gift,Groot,242319-1,0.0,5.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,819,247,0,4.21,0.0,2023,1,2024,12,1,,0.0,,Small,Exclusive,0.0,,4.21,0.0
48602,242320,2023,Other,Marvel Super Heroes,Magazine Gift,Iron Man,242320-1,0.0,11.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,610,217,0,5.0,0.0,2023,1,2024,12,1,,0.0,,Small,Exclusive,0.0,,5.0,0.0
48755,242321,2023,Other,Marvel Super Heroes,Magazine Gift,Captain Marvel,242321-1,0.0,27.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,588,225,0,5.16,0.0,2023,1,2024,12,1,,0.0,,Small,Exclusive,0.0,,5.16,0.0
43016,662302,2023,Other,Minecraft,Magazine Gift,"Cave Explorer, Creeper and Slime",662302-1,0.0,30.0,2.0,Foil pack,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,532,209,4,4.54,0.0,2023,1,2024,12,1,,0.0,,Small,Regular,0.0,,4.54,0.0
47078,662303,2023,Other,Minecraft,Magazine Gift,Adventurer with Drowned and Axolotl,662303-1,0.0,12.0,2.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,442,184,0,4.61,0.0,2023,1,2024,12,1,,0.0,,Small,Regular,0.0,,4.61,0.0
47133,662304,2023,Other,Minecraft,Magazine Gift,"Ninja, Zombie and TNT Launcher",662304-1,0.0,13.0,2.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,425,162,0,3.17,0.0,2023,1,2024,12,1,,0.0,,Small,Regular,0.0,,3.17,0.0
47262,662305,2023,Other,Minecraft,Magazine Gift,Nether Hero and Enderman,662305-1,0.0,19.0,2.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,455,177,0,5.36,5.0,2023,1,2024,12,1,,1.072,,Small,Regular,0.0,,5.36,0.0
48286,662306,2023,Other,Minecraft,Magazine Gift,Pillager with Training Dummy,662306-1,0.0,27.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,371,155,0,4.25,0.0,2023,1,2024,12,1,,0.0,,Small,Regular,0.0,,4.25,0.0
48607,662307,2023,Other,Minecraft,Magazine Gift,Spider and Skeleton,662307-1,0.0,31.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,337,128,0,3.26,0.0,2023,1,2024,12,1,,0.0,,Small,Regular,0.0,,3.26,0.0
48664,662308,2023,Other,Minecraft,Magazine Gift,"Alex, Baby Llama and Bee",662308-1,0.0,35.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,338,154,0,4.03,0.0,2023,1,2024,12,1,,0.0,,Small,Regular,0.0,,4.03,0.0
34512,662309,2023,Other,Minecraft,Magazine Gift,Knight with Chest and Anvil,662309-1,0.0,17.0,1.0,Foil pack,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,472,230,0,4.66,1.53,2023,1,2024,12,1,,3.045751633986928,,Small,Regular,0.0,,4.66,0.0
48782,662317,2023,Other,Minecraft,Magazine Gift,Steve with Diamond Armour,662317-1,0.0,20.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,283,138,0,4.15,0.0,2023,1,2024,12,1,,0.0,,Small,Regular,0.0,,4.15,0.0
34467,682303,2023,Other,Marvel Super Heroes,Magazine Gift,Miles Morales,682303-1,0.0,8.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,931,306,0,4.82,2.85,2023,1,2024,12,1,,1.6912280701754387,,Small,Exclusive,0.0,,4.82,0.0
47044,682304,2023,Other,Marvel Super Heroes,Magazine Gift,Green Goblin,682304-1,0.0,19.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,842,261,0,4.43,3.76,2023,1,2024,12,1,,1.178191489361702,,Small,Exclusive,0.0,,4.43,0.0
47264,682305,2023,Other,Marvel Super Heroes,Magazine Gift,Venom,682305-1,0.0,30.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,682,262,5,5.96,4.71,2023,1,2024,12,1,,1.265392781316348,,Small,Exclusive,0.0,,5.96,0.0
48621,682306,2023,Other,Marvel Super Heroes,Magazine Gift,Spider-Man,682306-1,0.0,23.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,436,184,0,4.12,0.0,2023,1,2024,12,1,,0.0,,Small,Exclusive,0.0,,4.12,0.0
34470,892302,2023,Other,Ninjago,Magazine Gift,Golden Dragon Jay,892302-1,0.0,16.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,811,171,0,6.23,3.63,2023,1,2024,12,1,,1.716253443526171,,Small,Regular,0.0,,6.23,0.0
34574,892303,2023,Other,Ninjago,Magazine Gift,Vangelis,892303-1,0.0,10.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,666,148,0,4.29,2.75,2023,1,2024,12,1,,1.56,,Small,Regular,0.0,,4.29,0.0
43015,892304,2023,Other,Ninjago,Magazine Gift,Golden Dragon Cole,892304-1,0.0,17.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,734,141,0,5.89,3.21,2023,1,2024,12,1,,1.834890965732087,,Small,Regular,0.0,,5.89,0.0
47084,892305,2023,Other,Ninjago,Magazine Gift,Aspheera,892305-1,0.0,6.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,676,142,0,4.08,2.83,2023,1,2024,12,1,,1.441696113074205,,Small,Regular,0.0,,4.08,0.0
47089,892306,2023,Other,Ninjago,Magazine Gift,Zane,892306-1,0.0,13.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,442,114,0,2.64,2.64,2023,1,2024,12,1,,1.0,,Small,Regular,0.0,,2.64,0.0
47187,892307,2023,Other,Ninjago,Magazine Gift,Garmadon,892307-1,0.0,9.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,666,149,0,5.03,3.98,2023,1,2024,12,1,,1.263819095477387,,Small,Regular,0.0,,5.03,0.0
47257,892308,2023,Other,Ninjago,Magazine Gift,Kai,892308-1,0.0,10.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,437,97,0,2.72,2.76,2023,1,2024,12,1,,0.9855072463768118,,Small,Regular,0.0,,2.72,0.0
47354,892309,2023,Other,Ninjago,Magazine Gift,Lord Ras,892309-1,0.0,11.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,541,126,0,4.19,3.17,2023,1,2024,12,1,,1.3217665615141958,,Small,Regular,0.0,,4.19,0.0
48348,892310,2023,Other,Ninjago,Magazine Gift,Arin,892310-1,0.0,9.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,506,97,0,3.49,1.83,2023,1,2024,12,1,,1.907103825136612,,Small,Regular,0.0,,3.49,0.0
48618,892311,2023,Other,Ninjago,Magazine Gift,Imperium Claw Hunter,892311-1,0.0,7.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,427,134,0,5.13,6.66,2023,1,2024,12,1,,0.7702702702702703,,Small,Regular,0.0,,5.13,0.0
48623,892312,2023,Other,Ninjago,Magazine Gift,Sora,892312-1,0.0,9.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,405,134,0,5.01,4.37,2023,1,2024,12,1,,1.1464530892448512,,Small,Regular,0.0,,5.01,0.0
48690,892313,2023,Other,Ninjago,Magazine Gift,Lloyd,892313-1,0.0,9.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,288,85,0,3.7,0.0,2023,1,2024,12,1,,0.0,,Small,Regular,0.0,,3.7,0.0
48813,892401,2023,Other,Ninjago,Magazine Gift,Zane,892401-1,0.0,8.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,336,62,0,3.31,5.47,2023,1,2024,12,1,,0.6051188299817185,,Small,Regular,0.0,,3.31,0.0
34469,912302,2023,Other,Star Wars,Magazine Gift,Bo-Katan Kryze,912302-1,0.0,8.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,2872,727,10,8.38,5.49,2023,1,2024,12,1,,1.5264116575591986,,Small,Exclusive,0.0,,8.38,0.0
34550,912303,2023,Other,Star Wars,Magazine Gift,212th Clone Trooper,912303-1,0.0,5.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,2733,718,3,8.21,0.0,2023,1,2024,12,1,,0.0,,Small,Exclusive,0.0,,8.21,0.0
43013,912304,2023,Other,Star Wars,Magazine Gift,X-wing,912304-1,0.0,57.0,0.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,1215,334,0,3.83,0.0,2023,1,2024,12,1,,0.0,,Small,Exclusive,0.0,,3.83,0.0
47045,912305,2023,Other,Star Wars,Magazine Gift,Obi-Wan Kenobi,912305-1,0.0,6.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,2103,511,4,6.11,0.0,2023,1,2024,12,1,,0.0,,Small,Exclusive,0.0,,6.11,0.0
47092,912306,2023,Other,Star Wars,Magazine Gift,Y-wing,912306-1,0.0,61.0,0.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,963,320,0,3.67,4.37,2023,1,2024,12,1,,0.8398169336384439,,Small,Exclusive,0.0,,3.67,0.0
47197,912307,2023,Other,Star Wars,Magazine Gift,Scout Trooper,912307-1,0.0,5.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,1787,473,5,5.65,0.0,2023,1,2024,12,1,,0.0,,Small,Exclusive,0.0,,5.65,0.0
47240,912308,2023,Other,Star Wars,Magazine Gift,AT-TE,912308-1,0.0,62.0,0.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,1092,353,0,4.06,2.45,2023,1,2024,12,1,,1.6571428571428568,,Small,Exclusive,0.0,,4.06,0.0
47357,912309,2023,Other,Star Wars,Magazine Gift,Stormtrooper,912309-1,0.0,5.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,1297,415,5,6.09,0.0,2023,1,2024,12,1,,0.0,,Small,Exclusive,0.0,,6.09,0.0
48338,912310,2023,Other,Star Wars,Magazine Gift,C-3PO & Gonk Droid,912310-1,0.0,15.0,2.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,1955,469,0,6.57,3.51,2023,1,2024,12,1,,1.871794871794872,,Small,Exclusive,0.0,,6.57,0.0
48601,912311,2023,Other,Star Wars,Magazine Gift,TIE Advanced,912311-1,0.0,29.0,0.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,725,268,0,4.33,0.0,2023,1,2024,12,1,,0.0,,Small,Exclusive,0.0,,4.33,0.0
48636,912312,2023,Other,Star Wars,Magazine Gift,Yoda's Jedi Starfighter,912312-1,0.0,36.0,0.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,715,246,0,3.61,0.0,2023,1,2024,12,1,,0.0,,Small,Exclusive,0.0,,3.61,0.0
48729,912313,2023,Other,Star Wars,Magazine Gift,Republic Fighter Tank,912313-1,0.0,44.0,0.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,706,271,0,4.64,0.0,2023,1,2024,12,1,,0.0,,Small,Exclusive,0.0,,4.64,0.0
48812,912401,2023,Other,Star Wars,Magazine Gift,Mandalorian Pilot,912401-1,0.0,15.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,1817,380,0,6.67,0.0,2023,1,2024,12,1,,0.0,,Small,Exclusive,0.0,,6.67,0.0
34505,952302,2023,Other,City,Magazine Gift,Police Buggy,952302-1,0.0,26.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,343,122,0,2.67,0.0,2023,1,2024,12,1,,0.0,,Small,Regular,0.0,,2.67,0.0
34573,952303,2023,Other,City,Magazine Gift,Worker with Lawnmower,952303-1,0.0,31.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,566,371,0,3.94,2.46,2023,1,2024,12,1,,1.6016260162601623,,Small,Regular,0.0,,3.94,0.0
47010,952304,2023,Other,City,Magazine Gift,Policeman and Crook with ATM,952304-1,0.0,17.0,2.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,346,161,0,4.56,0.0,2023,1,2024,12,1,,0.0,,Small,Regular,0.0,,4.56,0.0
47079,952305,2023,Other,City,Magazine Gift,Building Team with Tools,952305-1,0.0,19.0,2.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,444,239,0,3.9,1.42,2023,1,2024,12,1,,2.7464788732394365,,Small,Regular,0.0,,3.9,0.0
47134,952306,2023,Other,City,Magazine Gift,Airport Worker with Service Car,952306-1,0.0,25.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,392,206,0,2.78,0.0,2023,1,2024,12,1,,0.0,,Small,Regular,0.0,,2.78,0.0
47206,952307,2023,Other,City,Magazine Gift,Policeman with Jet,952307-1,0.0,21.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,302,102,0,2.24,0.0,2023,1,2024,12,1,,0.0,,Small,Regular,0.0,,2.24,0.0
47263,952308,2023,Other,City,Magazine Gift,Stuntman with Quad Bike,952308-1,0.0,27.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,295,111,0,3.35,0.0,2023,1,2024,12,1,,0.0,,Small,Regular,0.0,,3.35,0.0
48285,952309,2023,Other,City,Magazine Gift,Explorer with Water Scooter,952309-1,0.0,24.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,296,109,0,2.93,0.0,2023,1,2024,12,1,,0.0,,Small,Regular,0.0,,2.93,0.0
48557,952310,2023,Other,City,Magazine Gift,Builder with Digger,952310-1,0.0,21.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,348,121,0,2.7,0.0,2023,1,2024,12,1,,0.0,,Small,Regular,0.0,,2.7,0.0
48622,952311,2023,Other,City,Magazine Gift,Diver with Underwater Scooter,952311-1,0.0,27.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,281,156,0,3.31,0.0,2023,1,2024,12,1,,0.0,,Small,Regular,0.0,,3.31,0.0
48696,952312,2023,Other,City,Magazine Gift,Snowmobile,952312-1,0.0,21.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,305,168,0,3.07,0.0,2023,1,2024,12,1,,0.0,,Small,Regular,0.0,,3.07,0.0
48811,952401,2023,Other,City,Magazine Gift,Builder with Crane,952401-1,0.0,29.0,1.0,Paper bag,Retail - limited,0.0,0.0,0.0,0.0,0.0,0.0,281,96,0,2.86,0.0,2023,1,2024,12,1,,0.0,,Small,Regular,0.0,,2.86,0.0
29313,2000455,2019,Normal,Education,FIRST LEGO League,FIRST Competitions Medal,2000455-1,0.0,18.0,0.0,Polybag,Educational,0.0,0.0,0.0,0.0,6.0,0.0,55,83,0,8.37,3.18,2019,1,2024,12,1,,2.632075471698113,,Small,Regular,0.0,,8.37,0.0
33912,2000460,2019,Normal,Education,FIRST LEGO League Discover,BOOMTOWN BUILD Discover More,Unknown,0.0,12.0,0.0,Box,Educational,0.0,0.0,0.0,0.0,4.0,0.0,10,8,0,0.0,0.0,2019,1,2024,12,1,0.0,0.0,0.0,Small,Regular,0.0,0.0,0.0,0.0
47081,5007872,2023,Extended,Star Wars,Employee gift,Lucas Yoda Fountain,6471930-1,0.0,152.0,0.0,Zip-lock bag,Not sold,0.0,0.0,0.0,0.0,10.0,0.0,97,1060,0,0.0,0.0,2023,1,2024,12,1,0.0,0.0,0.0,Small,Exclusive,0.0,10.0,0.0,0.0
48655,5008076,2023,Extended,Marvel Super Heroes,Promotional,LEGO Marvel Taxi,6487481-1,0.0,150.0,4.0,Box,LEGO exclusive,0.0,0.0,0.0,0.0,10.0,0.0,1177,370,0,0.0,0.0,2023,1,2024,12,1,0.0,0.0,0.0,Small,Exclusive,0.0,10.0,0.0,0.0
48787,6476267,2023,Extended,Star Wars,Promotional,Star Wars Celebration Europe 2023 Promotional Tile,6476267-1,0.0,1.0,0.0,Zip-lock bag,Promotional,0.0,0.0,0.0,0.0,0.0,0.0,153,217,0,13.13,0.0,2023,1,2024,12,1,,0.0,,Small,Exclusive,0.0,,13.13,0.0
48336,6482525,2023,Extended,Harry Potter,Promotional,Wand,6482525-1,0.0,26.0,0.0,,Promotional,0.0,0.0,0.0,0.0,0.0,0.0,190,302,0,0.0,0.0,2023,1,2024,12,1,0.0,0.0,0.0,Small,Exclusive,0.0,10.0,0.0,0.0
47261,6484261,2023,Extended,Ninjago,Promotional,Baby Riyu,6484261-1,0.0,1.0,0.0,Zip-lock bag,Promotional,0.0,0.0,0.0,0.0,0.0,0.0,16,276,0,0.0,0.0,2023,1,2024,12,1,0.0,0.0,0.0,Small,Regular,0.0,0.0,0.0,0.0
48774,6487483,2023,Extended,Marvel Super Heroes,Promotional,Taxi,6487483-1,0.0,150.0,0.0,Box,LEGO exclusive,0.0,0.0,0.0,0.0,10.0,0.0,424,194,0,48.96,40.0,2023,1,2024,12,1,,1.224,,Small,Exclusive,0.0,,48.96,0.0
