Number,SetName,Theme,Year,Pieces,Minifigs,RetailPriceUSD,CurrentValueNew,ForecastValueNew2Y,ForecastValueNew5Y,RollingGrowthLastYear,RollingGrowth12M,PriceType,PriceDate,PriceValue,Currency,URL,CurrentValueUsed
212328-1,Batmobile Tumbler,DC Comics Super Heroes,2023,59,N/A,N/A,3.5,4.0,4.74,0.54,-0.62,New,2024-11-15,3.35,USD,https://www.brickeconomy.com/api/v1/set/212328,
212328-1,Batmobile Tumbler,DC Comics Super Heroes,2023,59,N/A,N/A,3.5,4.0,4.74,0.54,-0.62,New,2024-11-01,3.39,USD,https://www.brickeconomy.com/api/v1/set/212328,
212328-1,Batmobile Tumbler,DC Comics Super Heroes,2023,59,N/A,N/A,3.5,4.0,4.74,0.54,-0.62,New,2024-10-14,3.31,USD,https://www.brickeconomy.com/api/v1/set/212328,
212328-1,Batmobile Tumbler,DC Comics Super Heroes,2023,59,N/A,N/A,3.5,4.0,4.74,0.54,-0.62,New,2024-09-14,3.37,USD,https://www.brickeconomy.com/api/v1/set/212328,
212328-1,Batmobile Tumbler,DC Comics Super Heroes,2023,59,N/A,N/A,3.5,4.0,4.74,0.54,-0.62,New,2024-08-30,3.66,USD,https://www.brickeconomy.com/api/v1/set/212328,
212328-1,Batmobile Tumbler,DC Comics Super Heroes,2023,59,N/A,N/A,3.5,4.0,4.74,0.54,-0.62,New,2024-08-14,3.67,USD,https://www.brickeconomy.com/api/v1/set/212328,
212328-1,Batmobile Tumbler,DC Comics Super Heroes,2023,59,N/A,N/A,3.5,4.0,4.74,0.54,-0.62,New,2024-08-01,4.39,USD,https://www.brickeconomy.com/api/v1/set/212328,
212328-1,Batmobile Tumbler,DC Comics Super Heroes,2023,59,N/A,N/A,3.5,4.0,4.74,0.54,-0.62,New,2024-07-02,3.59,USD,https://www.brickeconomy.com/api/v1/set/212328,
212329-1,Batwing,DC Comics Super Heroes,2023,44,N/A,N/A,3.34,3.95,4.85,-1.67,-2.06,New,2025-02-15,3.34,USD,https://www.brickeconomy.com/api/v1/set/212329,
212329-1,Batwing,DC Comics Super Heroes,2023,44,N/A,N/A,3.34,3.95,4.85,-1.67,-2.06,New,2025-02-03,3.24,USD,https://www.brickeconomy.com/api/v1/set/212329,
212329-1,Batwing,DC Comics Super Heroes,2023,44,N/A,N/A,3.34,3.95,4.85,-1.67,-2.06,New,2025-01-01,3.15,USD,https://www.brickeconomy.com/api/v1/set/212329,
212329-1,Batwing,DC Comics Super Heroes,2023,44,N/A,N/A,3.34,3.95,4.85,-1.67,-2.06,New,2024-12-14,3.12,USD,https://www.brickeconomy.com/api/v1/set/212329,
212329-1,Batwing,DC Comics Super Heroes,2023,44,N/A,N/A,3.34,3.95,4.85,-1.67,-2.06,New,2024-11-15,3.18,USD,https://www.brickeconomy.com/api/v1/set/212329,
212329-1,Batwing,DC Comics Super Heroes,2023,44,N/A,N/A,3.34,3.95,4.85,-1.67,-2.06,New,2024-09-14,3.0,USD,https://www.brickeconomy.com/api/v1/set/212329,
212329-1,Batwing,DC Comics Super Heroes,2023,44,N/A,N/A,3.34,3.95,4.85,-1.67,-2.06,New,2024-08-14,3.02,USD,https://www.brickeconomy.com/api/v1/set/212329,
212329-1,Batwing,DC Comics Super Heroes,2023,44,N/A,N/A,3.34,3.95,4.85,-1.67,-2.06,New,2024-08-01,3.27,USD,https://www.brickeconomy.com/api/v1/set/212329,
212329-1,Batwing,DC Comics Super Heroes,2023,44,N/A,N/A,3.34,3.95,4.85,-1.67,-2.06,New,2024-07-14,3.46,USD,https://www.brickeconomy.com/api/v1/set/212329,
212329-1,Batwing,DC Comics Super Heroes,2023,44,N/A,N/A,3.34,3.95,4.85,-1.67,-2.06,New,2024-07-02,3.6,USD,https://www.brickeconomy.com/api/v1/set/212329,
212329-1,Batwing,DC Comics Super Heroes,2023,44,N/A,N/A,3.34,3.95,4.85,-1.67,-2.06,New,2024-06-17,3.85,USD,https://www.brickeconomy.com/api/v1/set/212329,
212329-1,Batwing,DC Comics Super Heroes,2023,44,N/A,N/A,3.34,3.95,4.85,-1.67,-2.06,New,2024-06-01,3.78,USD,https://www.brickeconomy.com/api/v1/set/212329,
212330-1,Batman,DC Comics Super Heroes,2023,2,1,N/A,3.91,4.31,4.91,0.1,-0.67,New,2025-02-15,3.91,USD,https://www.brickeconomy.com/api/v1/set/212330,
212330-1,Batman,DC Comics Super Heroes,2023,2,1,N/A,3.91,4.31,4.91,0.1,-0.67,New,2025-02-03,4.0,USD,https://www.brickeconomy.com/api/v1/set/212330,
212330-1,Batman,DC Comics Super Heroes,2023,2,1,N/A,3.91,4.31,4.91,0.1,-0.67,New,2025-01-15,3.68,USD,https://www.brickeconomy.com/api/v1/set/212330,
212330-1,Batman,DC Comics Super Heroes,2023,2,1,N/A,3.91,4.31,4.91,0.1,-0.67,New,2025-01-01,3.91,USD,https://www.brickeconomy.com/api/v1/set/212330,
212330-1,Batman,DC Comics Super Heroes,2023,2,1,N/A,3.91,4.31,4.91,0.1,-0.67,New,2024-12-14,3.82,USD,https://www.brickeconomy.com/api/v1/set/212330,
212330-1,Batman,DC Comics Super Heroes,2023,2,1,N/A,3.91,4.31,4.91,0.1,-0.67,New,2024-12-01,3.77,USD,https://www.brickeconomy.com/api/v1/set/212330,
212330-1,Batman,DC Comics Super Heroes,2023,2,1,N/A,3.91,4.31,4.91,0.1,-0.67,New,2024-11-15,3.76,USD,https://www.brickeconomy.com/api/v1/set/212330,
212330-1,Batman,DC Comics Super Heroes,2023,2,1,N/A,3.91,4.31,4.91,0.1,-0.67,New,2024-11-01,3.82,USD,https://www.brickeconomy.com/api/v1/set/212330,
212330-1,Batman,DC Comics Super Heroes,2023,2,1,N/A,3.91,4.31,4.91,0.1,-0.67,New,2024-10-14,3.67,USD,https://www.brickeconomy.com/api/v1/set/212330,
212330-1,Batman,DC Comics Super Heroes,2023,2,1,N/A,3.91,4.31,4.91,0.1,-0.67,New,2024-09-26,3.89,USD,https://www.brickeconomy.com/api/v1/set/212330,
212330-1,Batman,DC Comics Super Heroes,2023,2,1,N/A,3.91,4.31,4.91,0.1,-0.67,New,2024-09-14,3.77,USD,https://www.brickeconomy.com/api/v1/set/212330,
212330-1,Batman,DC Comics Super Heroes,2023,2,1,N/A,3.91,4.31,4.91,0.1,-0.67,New,2024-08-30,3.83,USD,https://www.brickeconomy.com/api/v1/set/212330,
242316-1,Black Panther with Jet,Marvel Super Heroes,2023,21,1,N/A,3.59,4.1,4.86,-7.42,-4.26,New,2025-02-15,3.59,USD,https://www.brickeconomy.com/api/v1/set/242316,
242316-1,Black Panther with Jet,Marvel Super Heroes,2023,21,1,N/A,3.59,4.1,4.86,-7.42,-4.26,New,2025-02-03,3.7,USD,https://www.brickeconomy.com/api/v1/set/242316,
242316-1,Black Panther with Jet,Marvel Super Heroes,2023,21,1,N/A,3.59,4.1,4.86,-7.42,-4.26,New,2025-01-15,3.87,USD,https://www.brickeconomy.com/api/v1/set/242316,
242316-1,Black Panther with Jet,Marvel Super Heroes,2023,21,1,N/A,3.59,4.1,4.86,-7.42,-4.26,New,2025-01-01,3.78,USD,https://www.brickeconomy.com/api/v1/set/242316,
242316-1,Black Panther with Jet,Marvel Super Heroes,2023,21,1,N/A,3.59,4.1,4.86,-7.42,-4.26,New,2024-12-14,3.86,USD,https://www.brickeconomy.com/api/v1/set/242316,
242316-1,Black Panther with Jet,Marvel Super Heroes,2023,21,1,N/A,3.59,4.1,4.86,-7.42,-4.26,New,2024-12-01,3.78,USD,https://www.brickeconomy.com/api/v1/set/242316,
242316-1,Black Panther with Jet,Marvel Super Heroes,2023,21,1,N/A,3.59,4.1,4.86,-7.42,-4.26,New,2024-11-15,3.57,USD,https://www.brickeconomy.com/api/v1/set/242316,
242316-1,Black Panther with Jet,Marvel Super Heroes,2023,21,1,N/A,3.59,4.1,4.86,-7.42,-4.26,New,2024-11-01,3.3,USD,https://www.brickeconomy.com/api/v1/set/242316,
242316-1,Black Panther with Jet,Marvel Super Heroes,2023,21,1,N/A,3.59,4.1,4.86,-7.42,-4.26,New,2024-09-26,3.15,USD,https://www.brickeconomy.com/api/v1/set/242316,
242316-1,Black Panther with Jet,Marvel Super Heroes,2023,21,1,N/A,3.59,4.1,4.86,-7.42,-4.26,New,2024-09-14,3.4,USD,https://www.brickeconomy.com/api/v1/set/242316,
242316-1,Black Panther with Jet,Marvel Super Heroes,2023,21,1,N/A,3.59,4.1,4.86,-7.42,-4.26,New,2024-08-30,3.68,USD,https://www.brickeconomy.com/api/v1/set/242316,
242316-1,Black Panther with Jet,Marvel Super Heroes,2023,21,1,N/A,3.59,4.1,4.86,-7.42,-4.26,New,2024-08-14,3.9,USD,https://www.brickeconomy.com/api/v1/set/242316,
242317-1,Doctor Strange,Marvel Super Heroes,2023,9,1,N/A,3.98,4.63,5.59,-0.91,-0.99,New,2025-02-15,3.98,USD,https://www.brickeconomy.com/api/v1/set/242317,
242317-1,Doctor Strange,Marvel Super Heroes,2023,9,1,N/A,3.98,4.63,5.59,-0.91,-0.99,New,2025-02-03,3.86,USD,https://www.brickeconomy.com/api/v1/set/242317,
242317-1,Doctor Strange,Marvel Super Heroes,2023,9,1,N/A,3.98,4.63,5.59,-0.91,-0.99,New,2025-01-15,3.97,USD,https://www.brickeconomy.com/api/v1/set/242317,
242317-1,Doctor Strange,Marvel Super Heroes,2023,9,1,N/A,3.98,4.63,5.59,-0.91,-0.99,New,2024-12-14,4.06,USD,https://www.brickeconomy.com/api/v1/set/242317,
242317-1,Doctor Strange,Marvel Super Heroes,2023,9,1,N/A,3.98,4.63,5.59,-0.91,-0.99,New,2024-11-15,3.96,USD,https://www.brickeconomy.com/api/v1/set/242317,
242317-1,Doctor Strange,Marvel Super Heroes,2023,9,1,N/A,3.98,4.63,5.59,-0.91,-0.99,New,2024-11-01,3.97,USD,https://www.brickeconomy.com/api/v1/set/242317,
242317-1,Doctor Strange,Marvel Super Heroes,2023,9,1,N/A,3.98,4.63,5.59,-0.91,-0.99,New,2024-10-14,4.46,USD,https://www.brickeconomy.com/api/v1/set/242317,
242317-1,Doctor Strange,Marvel Super Heroes,2023,9,1,N/A,3.98,4.63,5.59,-0.91,-0.99,New,2024-09-26,4.47,USD,https://www.brickeconomy.com/api/v1/set/242317,
242317-1,Doctor Strange,Marvel Super Heroes,2023,9,1,N/A,3.98,4.63,5.59,-0.91,-0.99,New,2024-08-14,4.45,USD,https://www.brickeconomy.com/api/v1/set/242317,
242317-1,Doctor Strange,Marvel Super Heroes,2023,9,1,N/A,3.98,4.63,5.59,-0.91,-0.99,New,2024-07-02,4.25,USD,https://www.brickeconomy.com/api/v1/set/242317,
242317-1,Doctor Strange,Marvel Super Heroes,2023,9,1,N/A,3.98,4.63,5.59,-0.91,-0.99,New,2024-06-17,4.19,USD,https://www.brickeconomy.com/api/v1/set/242317,
242317-1,Doctor Strange,Marvel Super Heroes,2023,9,1,N/A,3.98,4.63,5.59,-0.91,-0.99,New,2024-06-01,4.13,USD,https://www.brickeconomy.com/api/v1/set/242317,
242318-1,Mighty Thor,Marvel Super Heroes,2023,6,1,N/A,4.47,4.73,5.4,-0.5,-3.08,New,2025-02-15,4.47,USD,https://www.brickeconomy.com/api/v1/set/242318,
242318-1,Mighty Thor,Marvel Super Heroes,2023,6,1,N/A,4.47,4.73,5.4,-0.5,-3.08,New,2025-02-03,4.43,USD,https://www.brickeconomy.com/api/v1/set/242318,
242318-1,Mighty Thor,Marvel Super Heroes,2023,6,1,N/A,4.47,4.73,5.4,-0.5,-3.08,New,2025-01-15,4.26,USD,https://www.brickeconomy.com/api/v1/set/242318,
242318-1,Mighty Thor,Marvel Super Heroes,2023,6,1,N/A,4.47,4.73,5.4,-0.5,-3.08,New,2025-01-01,4.47,USD,https://www.brickeconomy.com/api/v1/set/242318,
242318-1,Mighty Thor,Marvel Super Heroes,2023,6,1,N/A,4.47,4.73,5.4,-0.5,-3.08,New,2024-11-15,4.36,USD,https://www.brickeconomy.com/api/v1/set/242318,
242318-1,Mighty Thor,Marvel Super Heroes,2023,6,1,N/A,4.47,4.73,5.4,-0.5,-3.08,New,2024-11-01,4.54,USD,https://www.brickeconomy.com/api/v1/set/242318,
242318-1,Mighty Thor,Marvel Super Heroes,2023,6,1,N/A,4.47,4.73,5.4,-0.5,-3.08,New,2024-10-14,4.84,USD,https://www.brickeconomy.com/api/v1/set/242318,
242318-1,Mighty Thor,Marvel Super Heroes,2023,6,1,N/A,4.47,4.73,5.4,-0.5,-3.08,New,2024-09-26,4.91,USD,https://www.brickeconomy.com/api/v1/set/242318,
242318-1,Mighty Thor,Marvel Super Heroes,2023,6,1,N/A,4.47,4.73,5.4,-0.5,-3.08,New,2024-09-14,4.43,USD,https://www.brickeconomy.com/api/v1/set/242318,
242318-1,Mighty Thor,Marvel Super Heroes,2023,6,1,N/A,4.47,4.73,5.4,-0.5,-3.08,New,2024-08-30,4.48,USD,https://www.brickeconomy.com/api/v1/set/242318,
242318-1,Mighty Thor,Marvel Super Heroes,2023,6,1,N/A,4.47,4.73,5.4,-0.5,-3.08,New,2024-08-14,4.38,USD,https://www.brickeconomy.com/api/v1/set/242318,
242318-1,Mighty Thor,Marvel Super Heroes,2023,6,1,N/A,4.47,4.73,5.4,-0.5,-3.08,New,2024-08-01,4.9,USD,https://www.brickeconomy.com/api/v1/set/242318,
242319-1,Groot,Marvel Super Heroes,2023,5,1,N/A,4.65,5.22,6.07,-0.98,-1.09,New,2025-02-15,4.65,USD,https://www.brickeconomy.com/api/v1/set/242319,
242319-1,Groot,Marvel Super Heroes,2023,5,1,N/A,4.65,5.22,6.07,-0.98,-1.09,New,2025-02-03,4.63,USD,https://www.brickeconomy.com/api/v1/set/242319,
242319-1,Groot,Marvel Super Heroes,2023,5,1,N/A,4.65,5.22,6.07,-0.98,-1.09,New,2025-01-15,4.47,USD,https://www.brickeconomy.com/api/v1/set/242319,
242319-1,Groot,Marvel Super Heroes,2023,5,1,N/A,4.65,5.22,6.07,-0.98,-1.09,New,2024-12-14,4.49,USD,https://www.brickeconomy.com/api/v1/set/242319,
242319-1,Groot,Marvel Super Heroes,2023,5,1,N/A,4.65,5.22,6.07,-0.98,-1.09,New,2024-11-15,4.25,USD,https://www.brickeconomy.com/api/v1/set/242319,
242319-1,Groot,Marvel Super Heroes,2023,5,1,N/A,4.65,5.22,6.07,-0.98,-1.09,New,2024-11-01,4.66,USD,https://www.brickeconomy.com/api/v1/set/242319,
242319-1,Groot,Marvel Super Heroes,2023,5,1,N/A,4.65,5.22,6.07,-0.98,-1.09,New,2024-10-14,4.48,USD,https://www.brickeconomy.com/api/v1/set/242319,
242319-1,Groot,Marvel Super Heroes,2023,5,1,N/A,4.65,5.22,6.07,-0.98,-1.09,New,2024-09-26,4.44,USD,https://www.brickeconomy.com/api/v1/set/242319,
242319-1,Groot,Marvel Super Heroes,2023,5,1,N/A,4.65,5.22,6.07,-0.98,-1.09,New,2024-09-14,4.35,USD,https://www.brickeconomy.com/api/v1/set/242319,
242319-1,Groot,Marvel Super Heroes,2023,5,1,N/A,4.65,5.22,6.07,-0.98,-1.09,New,2024-08-30,4.44,USD,https://www.brickeconomy.com/api/v1/set/242319,
242319-1,Groot,Marvel Super Heroes,2023,5,1,N/A,4.65,5.22,6.07,-0.98,-1.09,New,2024-08-14,4.47,USD,https://www.brickeconomy.com/api/v1/set/242319,
242319-1,Groot,Marvel Super Heroes,2023,5,1,N/A,4.65,5.22,6.07,-0.98,-1.09,New,2024-08-01,4.56,USD,https://www.brickeconomy.com/api/v1/set/242319,
242321-1,Captain Marvel,Marvel Super Heroes,2023,14,1,N/A,5.49,6.01,6.79,-3.09,1.0,New,2025-02-15,5.49,USD,https://www.brickeconomy.com/api/v1/set/242321,
242321-1,Captain Marvel,Marvel Super Heroes,2023,14,1,N/A,5.49,6.01,6.79,-3.09,1.0,New,2025-02-03,5.41,USD,https://www.brickeconomy.com/api/v1/set/242321,
242321-1,Captain Marvel,Marvel Super Heroes,2023,14,1,N/A,5.49,6.01,6.79,-3.09,1.0,New,2025-01-01,5.09,USD,https://www.brickeconomy.com/api/v1/set/242321,
242321-1,Captain Marvel,Marvel Super Heroes,2023,14,1,N/A,5.49,6.01,6.79,-3.09,1.0,New,2024-12-14,5.18,USD,https://www.brickeconomy.com/api/v1/set/242321,
242321-1,Captain Marvel,Marvel Super Heroes,2023,14,1,N/A,5.49,6.01,6.79,-3.09,1.0,New,2024-11-15,5.47,USD,https://www.brickeconomy.com/api/v1/set/242321,
242321-1,Captain Marvel,Marvel Super Heroes,2023,14,1,N/A,5.49,6.01,6.79,-3.09,1.0,New,2024-11-01,5.59,USD,https://www.brickeconomy.com/api/v1/set/242321,
242321-1,Captain Marvel,Marvel Super Heroes,2023,14,1,N/A,5.49,6.01,6.79,-3.09,1.0,New,2024-09-26,5.54,USD,https://www.brickeconomy.com/api/v1/set/242321,
242321-1,Captain Marvel,Marvel Super Heroes,2023,14,1,N/A,5.49,6.01,6.79,-3.09,1.0,New,2024-09-14,5.59,USD,https://www.brickeconomy.com/api/v1/set/242321,
242321-1,Captain Marvel,Marvel Super Heroes,2023,14,1,N/A,5.49,6.01,6.79,-3.09,1.0,New,2024-08-30,5.54,USD,https://www.brickeconomy.com/api/v1/set/242321,
242321-1,Captain Marvel,Marvel Super Heroes,2023,14,1,N/A,5.49,6.01,6.79,-3.09,1.0,New,2024-08-14,5.45,USD,https://www.brickeconomy.com/api/v1/set/242321,
242321-1,Captain Marvel,Marvel Super Heroes,2023,14,1,N/A,5.49,6.01,6.79,-3.09,1.0,New,2024-08-01,5.43,USD,https://www.brickeconomy.com/api/v1/set/242321,
242321-1,Captain Marvel,Marvel Super Heroes,2023,14,1,N/A,5.49,6.01,6.79,-3.09,1.0,New,2024-07-02,5.35,USD,https://www.brickeconomy.com/api/v1/set/242321,
662302-1,"Cave Explorer, Creeper and Slime",Minecraft,2023,23,2,N/A,4.69,5.27,6.12,1.87,0.29,New,2025-02-03,4.69,USD,https://www.brickeconomy.com/api/v1/set/662302,
662302-1,"Cave Explorer, Creeper and Slime",Minecraft,2023,23,2,N/A,4.69,5.27,6.12,1.87,0.29,New,2025-01-15,4.67,USD,https://www.brickeconomy.com/api/v1/set/662302,
662302-1,"Cave Explorer, Creeper and Slime",Minecraft,2023,23,2,N/A,4.69,5.27,6.12,1.87,0.29,New,2024-12-14,4.65,USD,https://www.brickeconomy.com/api/v1/set/662302,
662302-1,"Cave Explorer, Creeper and Slime",Minecraft,2023,23,2,N/A,4.69,5.27,6.12,1.87,0.29,New,2024-12-01,4.73,USD,https://www.brickeconomy.com/api/v1/set/662302,
662302-1,"Cave Explorer, Creeper and Slime",Minecraft,2023,23,2,N/A,4.69,5.27,6.12,1.87,0.29,New,2024-11-15,4.69,USD,https://www.brickeconomy.com/api/v1/set/662302,
662302-1,"Cave Explorer, Creeper and Slime",Minecraft,2023,23,2,N/A,4.69,5.27,6.12,1.87,0.29,New,2024-11-01,4.59,USD,https://www.brickeconomy.com/api/v1/set/662302,
662302-1,"Cave Explorer, Creeper and Slime",Minecraft,2023,23,2,N/A,4.69,5.27,6.12,1.87,0.29,New,2024-10-14,5.06,USD,https://www.brickeconomy.com/api/v1/set/662302,
662302-1,"Cave Explorer, Creeper and Slime",Minecraft,2023,23,2,N/A,4.69,5.27,6.12,1.87,0.29,New,2024-09-14,5.0,USD,https://www.brickeconomy.com/api/v1/set/662302,
662302-1,"Cave Explorer, Creeper and Slime",Minecraft,2023,23,2,N/A,4.69,5.27,6.12,1.87,0.29,New,2024-08-01,5.09,USD,https://www.brickeconomy.com/api/v1/set/662302,
662302-1,"Cave Explorer, Creeper and Slime",Minecraft,2023,23,2,N/A,4.69,5.27,6.12,1.87,0.29,New,2024-07-14,5.32,USD,https://www.brickeconomy.com/api/v1/set/662302,
662302-1,"Cave Explorer, Creeper and Slime",Minecraft,2023,23,2,N/A,4.69,5.27,6.12,1.87,0.29,New,2024-07-02,5.18,USD,https://www.brickeconomy.com/api/v1/set/662302,
662302-1,"Cave Explorer, Creeper and Slime",Minecraft,2023,23,2,N/A,4.69,5.27,6.12,1.87,0.29,New,2024-06-01,5.12,USD,https://www.brickeconomy.com/api/v1/set/662302,
662303-1,Adventurer with Drowned and Axolotl,Minecraft,2023,6,2,N/A,4.47,4.75,5.17,0.7,1.42,New,2025-02-15,4.47,USD,https://www.brickeconomy.com/api/v1/set/662303,
662303-1,Adventurer with Drowned and Axolotl,Minecraft,2023,6,2,N/A,4.47,4.75,5.17,0.7,1.42,New,2025-02-03,4.5,USD,https://www.brickeconomy.com/api/v1/set/662303,
662303-1,Adventurer with Drowned and Axolotl,Minecraft,2023,6,2,N/A,4.47,4.75,5.17,0.7,1.42,New,2024-12-14,4.45,USD,https://www.brickeconomy.com/api/v1/set/662303,
662303-1,Adventurer with Drowned and Axolotl,Minecraft,2023,6,2,N/A,4.47,4.75,5.17,0.7,1.42,New,2024-11-15,4.29,USD,https://www.brickeconomy.com/api/v1/set/662303,
662303-1,Adventurer with Drowned and Axolotl,Minecraft,2023,6,2,N/A,4.47,4.75,5.17,0.7,1.42,New,2024-11-01,4.77,USD,https://www.brickeconomy.com/api/v1/set/662303,
662303-1,Adventurer with Drowned and Axolotl,Minecraft,2023,6,2,N/A,4.47,4.75,5.17,0.7,1.42,New,2024-10-14,4.95,USD,https://www.brickeconomy.com/api/v1/set/662303,
662303-1,Adventurer with Drowned and Axolotl,Minecraft,2023,6,2,N/A,4.47,4.75,5.17,0.7,1.42,New,2024-09-14,4.77,USD,https://www.brickeconomy.com/api/v1/set/662303,
662303-1,Adventurer with Drowned and Axolotl,Minecraft,2023,6,2,N/A,4.47,4.75,5.17,0.7,1.42,New,2024-08-01,4.85,USD,https://www.brickeconomy.com/api/v1/set/662303,
662303-1,Adventurer with Drowned and Axolotl,Minecraft,2023,6,2,N/A,4.47,4.75,5.17,0.7,1.42,New,2024-07-14,5.2,USD,https://www.brickeconomy.com/api/v1/set/662303,
662303-1,Adventurer with Drowned and Axolotl,Minecraft,2023,6,2,N/A,4.47,4.75,5.17,0.7,1.42,New,2024-07-02,5.02,USD,https://www.brickeconomy.com/api/v1/set/662303,
662303-1,Adventurer with Drowned and Axolotl,Minecraft,2023,6,2,N/A,4.47,4.75,5.17,0.7,1.42,New,2024-06-17,4.87,USD,https://www.brickeconomy.com/api/v1/set/662303,
662303-1,Adventurer with Drowned and Axolotl,Minecraft,2023,6,2,N/A,4.47,4.75,5.17,0.7,1.42,New,2024-05-15,4.85,USD,https://www.brickeconomy.com/api/v1/set/662303,
662304-1,"Ninja, Zombie and TNT Launcher",Minecraft,2023,15,2,N/A,4.44,5.25,6.45,0.08,1.53,New,2025-02-15,4.44,USD,https://www.brickeconomy.com/api/v1/set/662304,
662304-1,"Ninja, Zombie and TNT Launcher",Minecraft,2023,15,2,N/A,4.44,5.25,6.45,0.08,1.53,New,2025-02-03,4.37,USD,https://www.brickeconomy.com/api/v1/set/662304,
662304-1,"Ninja, Zombie and TNT Launcher",Minecraft,2023,15,2,N/A,4.44,5.25,6.45,0.08,1.53,New,2025-01-15,4.32,USD,https://www.brickeconomy.com/api/v1/set/662304,
662304-1,"Ninja, Zombie and TNT Launcher",Minecraft,2023,15,2,N/A,4.44,5.25,6.45,0.08,1.53,New,2025-01-01,4.24,USD,https://www.brickeconomy.com/api/v1/set/662304,
662304-1,"Ninja, Zombie and TNT Launcher",Minecraft,2023,15,2,N/A,4.44,5.25,6.45,0.08,1.53,New,2024-12-14,4.22,USD,https://www.brickeconomy.com/api/v1/set/662304,
662304-1,"Ninja, Zombie and TNT Launcher",Minecraft,2023,15,2,N/A,4.44,5.25,6.45,0.08,1.53,New,2024-11-15,4.16,USD,https://www.brickeconomy.com/api/v1/set/662304,
662304-1,"Ninja, Zombie and TNT Launcher",Minecraft,2023,15,2,N/A,4.44,5.25,6.45,0.08,1.53,New,2024-11-01,3.93,USD,https://www.brickeconomy.com/api/v1/set/662304,
662304-1,"Ninja, Zombie and TNT Launcher",Minecraft,2023,15,2,N/A,4.44,5.25,6.45,0.08,1.53,New,2024-10-14,3.65,USD,https://www.brickeconomy.com/api/v1/set/662304,
662304-1,"Ninja, Zombie and TNT Launcher",Minecraft,2023,15,2,N/A,4.44,5.25,6.45,0.08,1.53,New,2024-09-26,3.58,USD,https://www.brickeconomy.com/api/v1/set/662304,
662304-1,"Ninja, Zombie and TNT Launcher",Minecraft,2023,15,2,N/A,4.44,5.25,6.45,0.08,1.53,New,2024-09-14,3.54,USD,https://www.brickeconomy.com/api/v1/set/662304,
662304-1,"Ninja, Zombie and TNT Launcher",Minecraft,2023,15,2,N/A,4.44,5.25,6.45,0.08,1.53,New,2024-08-30,3.58,USD,https://www.brickeconomy.com/api/v1/set/662304,
662304-1,"Ninja, Zombie and TNT Launcher",Minecraft,2023,15,2,N/A,4.44,5.25,6.45,0.08,1.53,New,2024-08-14,3.6,USD,https://www.brickeconomy.com/api/v1/set/662304,
662305-1,Nether Hero and Enderman,Minecraft,2023,2,2,N/A,5.22,5.44,5.78,1.01,1.02,New,2025-02-15,5.22,USD,https://www.brickeconomy.com/api/v1/set/662305,
662305-1,Nether Hero and Enderman,Minecraft,2023,2,2,N/A,5.22,5.44,5.78,1.01,1.02,New,2025-02-03,5.41,USD,https://www.brickeconomy.com/api/v1/set/662305,
662305-1,Nether Hero and Enderman,Minecraft,2023,2,2,N/A,5.22,5.44,5.78,1.01,1.02,New,2025-01-15,5.35,USD,https://www.brickeconomy.com/api/v1/set/662305,
662305-1,Nether Hero and Enderman,Minecraft,2023,2,2,N/A,5.22,5.44,5.78,1.01,1.02,New,2025-01-01,5.45,USD,https://www.brickeconomy.com/api/v1/set/662305,
662305-1,Nether Hero and Enderman,Minecraft,2023,2,2,N/A,5.22,5.44,5.78,1.01,1.02,New,2024-12-14,5.51,USD,https://www.brickeconomy.com/api/v1/set/662305,
662305-1,Nether Hero and Enderman,Minecraft,2023,2,2,N/A,5.22,5.44,5.78,1.01,1.02,New,2024-12-01,5.44,USD,https://www.brickeconomy.com/api/v1/set/662305,
662305-1,Nether Hero and Enderman,Minecraft,2023,2,2,N/A,5.22,5.44,5.78,1.01,1.02,New,2024-11-15,5.56,USD,https://www.brickeconomy.com/api/v1/set/662305,
662305-1,Nether Hero and Enderman,Minecraft,2023,2,2,N/A,5.22,5.44,5.78,1.01,1.02,New,2024-11-01,5.44,USD,https://www.brickeconomy.com/api/v1/set/662305,
662305-1,Nether Hero and Enderman,Minecraft,2023,2,2,N/A,5.22,5.44,5.78,1.01,1.02,New,2024-09-26,5.05,USD,https://www.brickeconomy.com/api/v1/set/662305,
662305-1,Nether Hero and Enderman,Minecraft,2023,2,2,N/A,5.22,5.44,5.78,1.01,1.02,New,2024-09-14,5.01,USD,https://www.brickeconomy.com/api/v1/set/662305,
662305-1,Nether Hero and Enderman,Minecraft,2023,2,2,N/A,5.22,5.44,5.78,1.01,1.02,New,2024-08-30,5.14,USD,https://www.brickeconomy.com/api/v1/set/662305,
662305-1,Nether Hero and Enderman,Minecraft,2023,2,2,N/A,5.22,5.44,5.78,1.01,1.02,New,2024-08-14,4.98,USD,https://www.brickeconomy.com/api/v1/set/662305,
662306-1,Pillager with Training Dummy,Minecraft,2023,27,1,N/A,4.64,4.93,5.36,1.45,0.32,New,2025-02-15,4.64,USD,https://www.brickeconomy.com/api/v1/set/662306,
662306-1,Pillager with Training Dummy,Minecraft,2023,27,1,N/A,4.64,4.93,5.36,1.45,0.32,New,2025-02-03,4.59,USD,https://www.brickeconomy.com/api/v1/set/662306,
