SetID,Number,YearFrom,Category,Theme,Subtheme,SetName,ImageFilename,USRetailPrice,Pieces,Minifigs,PackagingType,Availability,Width,Height,Depth,Weight,AgeMin,AgeMax,OwnCount,WantCount,Rating,BrickLinkSoldPriceNew,BrickLinkSoldPriceUsed,LaunchYear,LaunchMonth,ExitYear,ExitMonth,YearsSinceExit,PriceChange,ResaleDemand,AppreciationTrend,SizeCategory,Exclusivity,ThemePopularity,InvestmentScore,AnnualPriceIncrease,AnnualPercentageIncrease
48627,40681,2024,Normal,Icons,Promotional,Retro Food Truck ,40681-1,0.0,310.0,2.0,Box,LEGO exclusive,26.0,14.0,6.0,0.313,18.0,0.0,5375,1652,0,34.88,22.94,2024,1,2024,7,1,,1.5204882301656495,,Medium,Exclusive,0.0,,34.88,0.0
48958,40686,2024,Normal,Star Wars,Episode I,Trade Federation Troop Carrier,40686-1,0.0,262.0,8.0,Box,LEGO exclusive,26.2,19.1,4.6,0.0,10.0,0.0,9012,1329,8,39.61,27.62,2024,1,2024,5,1,,1.4341057204923968,,Medium,Exclusive,0.0,,39.61,0.0
50375,40691,2024,Normal,Creator,3 in 1,Mythical Pegasus,40691-1,0.0,278.0,0.0,Box,LEGO exclusive,14.0,26.0,7.0,0.37,7.0,0.0,1792,350,0,16.5,15.81,2024,1,2024,12,1,,1.0436432637571158,,Medium,Regular,0.0,,16.5,0.0
50234,40693,2024,Normal,Icons,Licensed,The Lord of the Rings: Fell Beast,40693-1,0.0,269.0,1.0,Box,LEGO exclusive,20.5,19.1,4.6,0.0,18.0,0.0,2660,1445,0,127.36,77.06,2024,1,2024,12,1,,1.6527381261354788,,Medium,Exclusive,0.0,,127.36,0.0
50409,40697,2024,Normal,Creator,Seasonal,Halloween Pumpkin,40697-1,0.0,254.0,0.0,Box,LEGO exclusive,20.4,19.0,6.0,0.306,8.0,0.0,4856,411,5,19.97,16.26,2024,1,2024,12,1,,1.2281672816728166,,Medium,Regular,0.0,,19.97,0.0
48996,40712,2024,Normal,Icons,Space System,Micro Rocket Launchpad,40712-1,0.0,325.0,2.0,Box,LEGO exclusive,20.5,19.1,6.1,0.316,9.0,0.0,5324,1059,0,35.52,28.99,2024,1,2024,12,1,,1.2252500862366336,,Medium,Exclusive,0.0,,35.52,0.0
50410,40726,2024,Collection,BrickHeadz,DC Comics Super Heroes,Limited Edition Batman 85th Anniversary,40726-1,0.0,325.0,0.0,Box,LEGO exclusive,0.0,0.0,0.0,0.0,10.0,0.0,816,330,4,68.26,0.0,2024,1,2024,12,1,,0.0,,Medium,Regular,0.0,,68.26,0.0
50437,40728,2024,Normal,BrickHeadz,Fortnite,Brite Bomber,40728-1,0.0,151.0,0.0,Box,LEGO exclusive,12.0,14.0,6.0,0.139,10.0,0.0,4072,198,0,10.72,4.39,2024,1,2024,12,1,,2.4419134396355355,,Small,Regular,0.0,,10.72,0.0
48959,40730,2024,Normal,Star Wars,Promotional,Luke Skywalker's Lightsaber,40730-1,0.0,145.0,0.0,Box,LEGO exclusive,0.0,0.0,0.0,0.0,18.0,0.0,1998,1085,0,114.13,63.15,2024,3,2024,12,1,,1.8072842438638164,,Small,Exclusive,0.0,,114.13,0.0
48940,40751,2024,Normal,BrickHeadz,The Lord of the Rings,Legolas & Gimli,40751-1,19.99,297.0,0.0,Box,Retail,19.1,14.1,6.1,0.0,10.0,0.0,2675,768,0,24.92,0.0,2024,1,2024,12,1,24.66233116558281,0.0,24.66233116558281,Medium,Regular,0.0,17.263631815907967,4.930000000000003,24.66233116558281
48937,40753,2024,Normal,BrickHeadz,Disney,Mirabel Madrigal,40753-1,9.99,179.0,0.0,Box,Retail,12.2,14.1,6.1,0.0,10.0,0.0,1454,387,0,13.2,0.0,2024,1,2024,12,1,32.13213213213212,0.0,32.13213213213212,Small,Regular,0.0,22.492492492492485,3.209999999999999,32.13213213213212
28440,42096,2019,Normal,Technic,Licensed,Porsche 911 RSR,42096-1,179.99,1580.0,0.0,Box,Retail,48.0,37.8,9.4,2.25,10.0,0.0,9536,2610,0,147.06,85.22,2019,1,2024,12,1,-18.29546085893661,1.725651255573809,-18.29546085893661,Large,Regular,0.0,-12.806822601255629,-32.93000000000001,-18.29546085893661
32099,42136,2022,Normal,Technic,Licensed,John Deere 9620R 4WD Tractor,42136-1,34.99,390.0,0.0,Box,Retail,35.4,19.1,7.0,0.0,8.0,0.0,4187,883,4,25.28,13.24,2022,1,2024,12,1,-27.750785938839662,1.9093655589123868,-27.750785938839662,Medium,Regular,0.0,-19.425550157187764,-9.71,-27.750785938839662
32101,42138,2022,Normal,Technic,Licensed,Ford Mustang Shelby GT500,42138-1,49.99,544.0,0.0,Box,Retail,38.2,26.2,7.1,0.0,9.0,0.0,5282,951,8,40.52,21.31,2022,1,2024,12,1,-18.94378875775155,1.90145471609573,-18.94378875775155,Medium,Regular,0.0,-13.260652130426084,-9.47,-18.94378875775155
33702,42145,2022,Normal,Technic,Licensed,Airbus H175 Rescue Helicopter,42145-1,209.99,2001.0,0.0,Box,Retail,58.2,37.8,10.3,0.0,11.0,0.0,2630,1075,4,173.82,127.77,2022,1,2024,12,1,-17.224629744273543,1.3604132425451985,-17.224629744273543,Large,Regular,0.0,-12.05724082099148,-36.170000000000016,-17.224629744273543
34275,42147,2023,Normal,Technic,Unknown,Dump Truck,42147-1,12.99,177.0,0.0,Box,Retail,15.7,14.1,6.1,0.0,7.0,0.0,3819,375,4,8.64,5.71,2023,1,2024,12,1,-33.48729792147805,1.5131348511383538,-33.48729792147805,Small,Regular,0.0,-23.44110854503464,-4.35,-33.48729792147805
34360,42148,2023,Normal,Technic,Unknown,Snow Groomer,42148-1,12.99,178.0,0.0,Box,Retail,15.7,14.1,4.5,0.0,7.0,0.0,3486,419,5,9.63,4.65,2023,1,2024,12,1,-25.866050808314085,2.0709677419354837,-25.866050808314085,Small,Regular,0.0,-18.10623556581986,-3.359999999999999,-25.866050808314085
34350,42149,2023,Normal,Technic,Monster Jam,Monster Jam Dragon,42149-1,19.99,217.0,0.0,Box,Retail,26.2,14.1,9.1,0.0,7.0,0.0,2159,319,0,16.07,13.11,2023,1,2024,12,1,-19.609804902451216,1.225781845919146,-19.609804902451216,Small,Regular,0.0,-13.726863431715852,-3.919999999999998,-19.609804902451216
34359,42150,2023,Normal,Technic,Monster Jam,Monster Jam Monster Mutt Dalmatian,42150-1,19.99,244.0,0.0,Box,Retail,26.2,14.1,9.1,0.0,7.0,0.0,2179,312,5,14.69,7.63,2023,1,2024,12,1,-26.513256628314153,1.9252948885976409,-26.513256628314153,Small,Regular,0.0,-18.559279639819906,-5.299999999999999,-26.513256628314153
34431,42152,2023,Normal,Technic,Unknown,Firefighter Aircraft,42152-1,99.99,1134.0,0.0,Box,Retail,48.0,28.2,9.1,0.0,10.0,0.0,1160,734,4,91.4,52.11,2023,1,2024,12,1,-8.590859085908582,1.7539819612358474,-8.590859085908582,Large,Regular,0.0,-6.013601360136008,-8.58999999999999,-8.590859085908582
34422,42153,2023,Normal,Technic,Licensed,NASCAR Next Gen Chevrolet Camaro ZL1,42153-1,49.99,672.0,0.0,Box,Retail,38.2,26.2,7.1,0.0,9.0,0.0,2658,674,0,34.9,26.55,2023,1,2024,12,1,-30.186037207441498,1.3145009416195856,-30.186037207441498,Medium,Regular,0.0,-21.13022604520905,-15.090000000000003,-30.186037207441498
34421,42155,2023,Normal,Technic,Licensed,The Batman - Batcycle,42155-1,49.99,641.0,0.0,Box,Retail,38.2,26.2,7.1,0.0,9.0,0.0,2439,650,0,44.12,21.05,2023,1,2024,12,1,-11.742348469693948,2.095961995249406,-11.742348469693948,Medium,Regular,0.0,-8.219643928785764,-5.8700000000000045,-11.742348469693948
45541,42157,2023,Normal,Technic,Licensed,John Deere 948L-II Skidder,42157-1,199.99,1492.0,0.0,Box,Retail,58.2,37.8,11.8,0.0,11.0,0.0,1440,887,2,151.85,107.6,2023,1,2024,12,1,-24.071203560178013,1.4112453531598512,-24.071203560178013,Large,Regular,0.0,-16.84984249212461,-48.140000000000015,-24.071203560178013
47066,42162,2023,Normal,Technic,Licensed,Bugatti Bolide Agile Blue,42162-1,49.99,905.0,0.0,Box,Retail,38.2,26.2,7.1,0.0,9.0,0.0,1208,722,0,49.65,29.33,2023,1,2024,12,1,-0.6801360272054479,1.6928060006818957,-0.6801360272054479,Medium,Regular,0.0,-0.4760952190438134,-0.3400000000000034,-0.6801360272054479
33690,43205,2022,Normal,Disney,Disney Princess,Ultimate Adventure Castle,43205-1,99.99,698.0,5.0,Box,Retail,48.0,37.8,7.1,0.0,0.0,0.0,782,299,0,77.12,69.59,2022,1,2024,12,1,-22.872287228722865,1.1082052018968245,-22.872287228722865,Medium,Regular,0.0,-16.010601060106005,-22.86999999999999,-22.872287228722865
33691,43206,2022,Normal,Disney,Cinderella,Cinderella and Prince Charming's Castle,43206-1,89.99,365.0,3.0,Box,Retail,37.8,35.4,7.1,0.0,5.0,0.0,519,259,0,51.81,36.0,2022,1,2024,12,1,-42.42693632625847,1.4391666666666667,-42.42693632625847,Medium,Regular,0.0,-29.69885542838093,-38.17999999999999,-42.42693632625847
34354,43210,2023,Normal,Disney,Moana,Moana's Wayfinding Boat,43210-1,34.99,321.0,2.0,Box,Retail,19.1,26.2,6.1,0.0,0.0,0.0,1196,451,4,29.01,20.0,2023,1,2024,12,1,-17.09059731351815,1.4505,-17.09059731351815,Medium,Regular,0.0,-11.963418119462704,-5.98,-17.09059731351815
34345,43211,2023,Normal,Disney,Sleeping Beauty,Aurora's Castle,43211-1,44.99,187.0,3.0,Box,Retail,28.2,26.2,5.9,0.0,4.0,0.0,300,179,0,27.03,0.0,2023,1,2024,12,1,-39.919982218270725,0.0,-39.919982218270725,Small,Regular,0.0,-27.94398755278951,-17.96,-39.919982218270725
34514,43212,2023,Normal,Disney,Disney 100,Disney Celebration Train,43212-1,39.99,200.0,6.0,Box,Retail,35.2,19.0,6.8,0.568,4.0,0.0,4171,859,3,25.26,19.49,2023,1,2024,12,1,-36.83420855213803,1.2960492560287329,-36.83420855213803,Small,Regular,0.0,-25.783945986496622,-14.73,-36.83420855213803
45455,43213,2023,Normal,Disney,Storybook Adventures,The Little Mermaid Story Book,43213-1,19.99,134.0,3.0,Box,Retail,20.5,19.1,6.1,0.0,5.0,0.0,676,168,0,13.21,7.0,2023,1,2024,7,1,-33.91695847923961,1.8871428571428572,-33.91695847923961,Small,Regular,0.0,-23.741870935467727,-6.779999999999998,-33.91695847923961
34338,43214,2023,Normal,Disney,Tangled,Twirling Rapunzel,43214-1,9.99,89.0,1.0,Box,Retail,12.2,14.1,4.6,0.107,5.0,0.0,1666,231,6,8.17,3.53,2023,1,2024,12,1,-18.218218218218222,2.314447592067989,-18.218218218218222,Small,Regular,0.0,-12.752752752752755,-1.8200000000000005,-18.218218218218222
45453,43215,2023,Normal,Disney,Disney 100,The Enchanted Treehouse,43215-1,159.99,1016.0,13.0,Box,Retail,58.2,37.8,8.7,0.0,7.0,0.0,647,465,0,136.83,0.0,2023,1,2024,12,1,-14.4759047440465,0.0,-14.4759047440465,Large,Regular,0.0,-10.13313332083255,-23.159999999999997,-14.4759047440465
34365,43216,2023,Normal,Disney,Disney Princess,Princess Enchanted Journey,43216-1,64.99,320.0,3.0,Box,Retail,38.2,26.2,5.7,0.0,0.0,0.0,387,267,4,36.83,0.0,2023,1,2024,12,1,-43.329743037390365,0.0,-43.329743037390365,Medium,Regular,0.0,-30.330820126173258,-28.159999999999997,-43.329743037390365
34513,43217,2023,Normal,Disney,Disney 100,'Up' House,43217-1,59.99,598.0,2.0,Box,Retail,26.2,38.2,7.1,0.0,9.0,0.0,10461,1903,0,42.88,30.18,2023,1,2024,9,1,-28.521420236706113,1.4208084824387013,-28.521420236706113,Medium,Regular,0.0,-19.96499416569428,-17.11,-28.521420236706113
45456,43218,2023,Normal,Disney,Frozen,Anna and Elsa's Magical Carousel,43218-1,19.99,175.0,4.0,Box,Retail,19.1,20.5,6.1,0.295,6.0,0.0,587,162,0,14.94,0.0,2023,1,2024,12,1,-25.262631315657824,0.0,-25.262631315657824,Small,Regular,0.0,-17.683841920960475,-5.049999999999999,-25.262631315657824
34450,43219,2023,Normal,Disney,Disney Princess,Disney Princess Creative Castles,43219-1,34.99,140.0,2.0,Box,Retail,28.0,22.5,5.2,0.0,0.0,0.0,258,152,0,24.28,0.0,2023,1,2024,12,1,-30.608745355815948,0.0,-30.608745355815948,Small,Regular,0.0,-21.426121749071164,-10.71,-30.608745355815948
34506,43220,2023,Normal,Disney,Storybook Adventures,Peter Pan & Wendy's Storybook Adventure,43220-1,19.99,111.0,3.0,Box,Retail,20.5,19.1,6.1,0.0,5.0,0.0,898,179,0,8.15,0.0,2023,1,2024,7,1,-59.2296148074037,0.0,-59.2296148074037,Small,Regular,0.0,-41.460730365182584,-11.839999999999998,-59.2296148074037
45454,43221,2023,Normal,Disney,Disney 100,100 Years of Disney Animation Icons,43221-1,59.99,1022.0,1.0,Box,Retail,26.2,28.2,7.6,0.799,6.0,0.0,1796,510,5,30.0,0.0,2023,1,2024,12,1,-49.99166527754626,0.0,-49.99166527754626,Large,Regular,0.0,-34.99416569428239,-29.99,-49.99166527754626
47040,43222,2023,Normal,Disney,Disney 100,Disney Castle,43222-1,399.99,4837.0,8.0,Box,LEGO exclusive,48.0,52.3,21.8,0.0,18.0,0.0,1735,2587,0,334.38,260.0,2023,1,2024,9,1,-16.402910072751823,1.2860769230769231,-16.402910072751823,Large,Regular,0.0,-11.482037050926277,-65.61000000000001,-16.402910072751823
45449,43223,2023,Normal,Disney,Wish,Asha in the City of Rosas,43223-1,19.99,154.0,2.0,Box,Retail,0.0,0.0,0.0,0.0,0.0,0.0,717,185,0,0.0,0.0,2023,1,2024,12,1,-100.0,0.0,-100.0,Small,Regular,0.0,-70.0,-19.99,-100.0
45450,43224,2023,Normal,Disney,Wish,King Magnifico's Castle,43224-1,99.99,613.0,4.0,Box,Retail,0.0,0.0,0.0,0.0,7.0,0.0,567,178,0,35.0,30.0,2023,1,2024,12,1,-64.99649964996499,1.1666666666666667,-64.99649964996499,Medium,Regular,0.0,-45.497549754975495,-64.99,-64.99649964996499
47027,43225,2023,Normal,Disney,The Little Mermaid,The Little Mermaid Royal Clamshell,43225-1,159.99,1808.0,5.0,Box,LEGO exclusive,62.0,39.0,12.0,2.862,18.0,0.0,1727,968,0,130.42,86.53,2023,1,2024,12,1,-18.482405150321902,1.5072229284641163,-18.482405150321902,Large,Regular,0.0,-12.937683605225336,-29.57000000000002,-18.482405150321902
47038,43226,2023,Normal,Disney,Disney 100,Disney Duos,43226-1,44.99,553.0,0.0,Box,Retail,38.2,26.2,5.7,0.0,0.0,0.0,2632,812,0,38.13,25.0,2023,1,2024,12,1,-15.24783285174483,1.5252,-15.24783285174483,Medium,Regular,0.0,-10.67348299622138,-6.859999999999999,-15.24783285174483
47039,43227,2023,Normal,Disney,Disney 100,Villain Icons,43227-1,129.99,1540.0,4.0,Box,Retail,37.8,48.0,9.4,0.0,18.0,0.0,3557,1527,5,123.33,92.38,2023,1,2024,12,1,-5.123471036233564,1.335029227105434,-5.123471036233564,Large,Regular,0.0,-3.586429725363495,-6.660000000000011,-5.123471036233564
47036,43229,2023,Normal,Disney,The Little Mermaid,Ariel's Treasure Chest,43229-1,44.99,370.0,1.0,Box,Retail,35.4,19.1,7.0,0.0,0.0,0.0,183,178,0,35.43,0.0,2023,1,2024,12,1,-21.249166481440323,0.0,-21.249166481440323,Medium,Regular,0.0,-14.874416537008226,-9.560000000000002,-21.249166481440323
45451,43230,2023,Normal,Disney,Disney 100,Walt Disney Tribute Camera,43230-1,99.99,811.0,3.0,Box,Retail,35.4,37.8,7.1,0.0,18.0,0.0,6599,1556,0,75.26,46.32,2023,1,2024,9,1,-24.732473247324723,1.624784110535406,-24.732473247324723,Medium,Regular,0.0,-17.312731273127305,-24.72999999999999,-24.732473247324723
45452,43231,2023,Normal,Disney,Wish,Asha's Cottage,43231-1,49.99,509.0,4.0,Box,Retail,0.0,0.0,0.0,0.0,7.0,0.0,808,180,0,28.47,19.0,2023,1,2024,12,1,-43.048609721944395,1.4984210526315789,-43.048609721944395,Medium,Regular,0.0,-30.13402680536107,-21.520000000000003,-43.048609721944395
47196,43232,2023,Normal,Disney,Disney 100,Peter Pan & Wendy's Flight over London,43232-1,59.99,466.0,3.0,Box,Retail,28.2,26.2,5.9,0.0,10.0,0.0,2521,1050,0,52.0,37.5,2023,1,2024,12,1,-13.318886481080185,1.3866666666666667,-13.318886481080185,Medium,Regular,0.0,-9.323220536756128,-7.990000000000002,-13.318886481080185
48407,43233,2024,Normal,Disney,Beauty and the Beast,Belle's Storytime Horse Carriage,43233-1,15.99,62.0,1.0,Box,Retail,14.1,12.2,6.1,0.1,5.0,0.0,386,165,4,10.95,0.0,2024,1,2024,12,1,-31.519699812382747,0.0,-31.519699812382747,Small,Regular,0.0,-22.063789868667925,-5.040000000000001,-31.519699812382747
48408,43234,2024,Normal,Disney,Frozen,Elsa's Frozen Treats,43234-1,15.99,82.0,2.0,Box,Retail,14.1,12.2,6.1,0.122,5.0,0.0,416,183,0,7.6,0.0,2024,1,2024,12,1,-52.47029393370857,0.0,-52.47029393370857,Small,Regular,0.0,-36.729205753596,-8.39,-52.47029393370857
48411,43239,2024,Normal,Disney,Encanto,Mirabel's Photo Frame and Jewellery Box,43239-1,29.99,334.0,1.0,Box,Retail,26.2,19.1,6.1,0.0,0.0,0.0,195,120,0,26.49,0.0,2024,1,2024,12,1,-11.670556852284095,0.0,-11.670556852284095,Medium,Regular,0.0,-8.169389796598868,-3.5,-11.670556852284095
48771,43241,2024,Normal,Disney,Tangled,Rapunzel's Tower & The Snuggly Duckling,43241-1,84.99,623.0,3.0,Box,Retail,37.8,35.4,7.1,1.049,6.0,0.0,144,255,0,87.69,66.49,2024,1,2024,12,1,3.176844334627607,1.3188449390885848,3.176844334627607,Medium,Regular,0.0,2.223791034239325,2.700000000000003,3.176844334627607
48846,43253,2024,Normal,Disney,Seasonal,LEGO Disney Advent Calendar 2024,43253-1,44.99,253.0,6.0,Box,Retail,0.0,0.0,0.0,0.0,5.0,0.0,686,182,0,28.37,0.0,2024,1,2024,12,1,-36.94154256501445,0.0,-36.94154256501445,Medium,Regular,0.0,-25.859079795510112,-16.62,-36.94154256501445
26805,45020,2016,Normal,Education,Unknown,Creative LEGO Brick Set,45020-1,0.0,1000.0,0.0,Unknown,Unknown,38.2,26.2,11.8,0.0,0.0,0.0,68,32,0,38.8,0.0,2016,1,2024,12,1,,0.0,,Medium,Regular,0.0,,38.8,0.0
30877,45497,2017,Normal,Education,Storage,Small Storage (7 Pack),45497-1,0.0,14.0,0.0,Unknown,Unknown,42.8,31.3,35.3,0.0,5.0,0.0,23,97,0,74.92,0.0,2016,1,2024,12,1,,0.0,,Small,Regular,0.0,,74.92,0.0
31597,45809,2019,Normal,Education,FIRST LEGO League Challenge,City Shaper Challenge Kit,Unknown,0.0,2238.0,1.0,Box,Educational,0.0,0.0,0.0,0.0,0.0,0.0,38,23,0,100.0,179.06,2019,1,2024,12,1,,0.5584720205517704,,Large,Regular,0.0,,100.0,0.0
33911,45812,2019,Normal,Education,FIRST LEGO League Discover,BOOMTOWN BUILD Discovery Set,Unknown,0.0,78.0,4.0,Box,Educational,0.0,0.0,0.0,0.0,4.0,6.0,11,10,0,0.0,0.0,2019,1,2024,12,1,0.0,0.0,0.0,Small,Regular,0.0,0.0,0.0,0.0
47268,45824,2023,Normal,Education,FIRST LEGO League Explore,MASTERPIECE Explore Set,45824-1,0.0,805.0,11.0,Box,Educational,54.0,28.2,9.1,0.0,0.0,0.0,12,44,0,0.0,0.0,2023,1,2024,12,1,0.0,0.0,0.0,Medium,Regular,0.0,0.0,0.0,0.0
30826,60283,2021,Normal,City,Great Vehicles,Holiday Camper Van,60283-1,19.99,190.0,3.0,Box,Retail,26.2,19.1,6.1,0.372,5.0,0.0,10600,1285,13,15.72,10.06,2021,1,2024,12,1,-21.360680340170077,1.562624254473161,-21.360680340170077,Small,Regular,0.0,-14.952476238119054,-4.269999999999998,-21.360680340170077
30813,60287,2021,Normal,City,Great Vehicles,Tractor,60287-1,19.99,148.0,2.0,Box,Retail,26.2,19.1,6.1,0.342,5.0,0.0,9583,1320,10,14.08,10.92,2021,1,2024,12,1,-29.564782391195592,1.2893772893772897,-29.564782391195592,Small,Regular,0.0,-20.695347673836913,-5.909999999999998,-29.564782391195592
33706,60335,2022,Normal,City,Trains,Train Station,60335-1,99.99,907.0,6.0,Box,Retail,53.5,28.0,10.2,1.919,7.0,0.0,3432,1912,4,88.04,60.57,2022,1,2024,12,1,-11.95119511951194,1.4535248472841342,-11.95119511951194,Medium,Regular,0.0,-8.365836583658359,-11.949999999999989,-11.95119511951194
33645,60336,2022,Normal,City,Trains,Freight Train,60336-1,199.99,1153.0,6.0,Box,Retail,57.8,47.8,12.0,2.764,7.0,0.0,2530,1831,0,168.13,129.07,2022,1,2024,12,1,-15.930796539826996,1.302626481754087,-15.930796539826996,Large,Regular,0.0,-11.151557577878895,-31.860000000000017,-15.930796539826996
45424,60362,2023,Normal,City,Town,Car Wash,60362-1,32.99,243.0,2.0,Box,Retail,26.0,19.0,7.2,0.434,6.0,0.0,2152,801,4,16.03,15.51,2023,1,2024,12,1,-51.40951803576841,1.0335267569310125,-51.40951803576841,Small,Regular,0.0,-35.98666262503789,-16.96,-51.40951803576841
45425,60363,2023,Normal,City,Town,Ice-Cream Shop,60363-1,39.99,296.0,3.0,Box,Retail,28.0,26.0,5.9,0.581,6.0,0.0,2039,931,3,28.29,21.25,2023,1,2024,12,1,-29.25731432858215,1.3312941176470587,-29.25731432858215,Medium,Regular,0.0,-20.480120030007505,-11.700000000000005,-29.25731432858215
45426,60364,2023,Normal,City,Town,Street Skate Park,60364-1,67.99,454.0,4.0,Box,Retail,47.8,28.0,6.0,1.003,6.0,0.0,743,655,0,39.76,30.0,2023,1,2024,12,1,-41.5208118841006,1.3253333333333333,-41.5208118841006,Medium,Regular,0.0,-29.06456831887042,-28.229999999999997,-41.5208118841006
45427,60365,2023,Normal,City,Town,Apartment Building,60365-1,94.99,688.0,6.0,Box,Retail,37.4,35.0,9.2,1.4,6.0,0.0,972,1010,0,62.08,45.0,2023,1,2024,12,1,-34.64575218444047,1.3795555555555554,-34.64575218444047,Medium,Regular,0.0,-24.252026529108328,-32.91,-34.64575218444047
45428,60366,2023,Normal,City,General,Ski and Climbing Centre,60366-1,119.99,1045.0,8.0,Box,Retail,47.8,37.5,9.0,2.233,7.0,0.0,1214,1107,0,83.01,68.0,2023,1,2024,12,1,-30.819234936244676,1.220735294117647,-30.819234936244676,Large,Regular,0.0,-21.573464455371273,-36.97999999999999,-30.819234936244676
34281,60370,2023,Normal,City,Police,Police Station Chase,60370-1,39.99,172.0,4.0,Box,Retail,28.2,26.2,5.9,0.592,4.0,0.0,366,253,0,21.85,0.0,2023,1,2024,12,1,-45.361340335083774,0.0,-45.361340335083774,Small,Regular,0.0,-31.75293823455864,-18.14,-45.361340335083774
