Number,SetName,Theme,Year,Pieces,Minifigs,RetailPriceUSD,CurrentValueNew,ForecastValueNew2Y,ForecastValueNew5Y,RollingGrowthLastYear,RollingGrowth12M,PriceType,PriceDate,PriceValue,Currency,URL,CurrentValueUsed
10283-1,Space Shuttle Discovery,Icons,2021,2354,N/A,199.99,246.8,291.06,356.41,N/A,N/A,New,2025-01-15,239.05,USD,https://www.brickeconomy.com/api/v1/set/10283,
10283-1,Space Shuttle Discovery,Icons,2021,2354,N/A,199.99,246.8,291.06,356.41,N/A,N/A,New,2025-01-01,248.9,USD,https://www.brickeconomy.com/api/v1/set/10283,
10283-1,Space Shuttle Discovery,Icons,2021,2354,N/A,199.99,246.8,291.06,356.41,N/A,N/A,New,2024-12-15,184.64,USD,https://www.brickeconomy.com/api/v1/set/10283,
10283-1,Space Shuttle Discovery,Icons,2021,2354,N/A,199.99,246.8,291.06,356.41,N/A,N/A,New,2024-12-12,180.85,USD,https://www.brickeconomy.com/api/v1/set/10283,
10283-1,Space Shuttle Discovery,Icons,2021,2354,N/A,199.99,246.8,291.06,356.41,N/A,N/A,New,2024-12-01,185.57,USD,https://www.brickeconomy.com/api/v1/set/10283,
10283-1,Space Shuttle Discovery,Icons,2021,2354,N/A,199.99,246.8,291.06,356.41,N/A,N/A,New,2024-11-15,188.91,USD,https://www.brickeconomy.com/api/v1/set/10283,
10283-1,Space Shuttle Discovery,Icons,2021,2354,N/A,199.99,246.8,291.06,356.41,N/A,N/A,New,2024-11-01,189.98,USD,https://www.brickeconomy.com/api/v1/set/10283,
10283-1,Space Shuttle Discovery,Icons,2021,2354,N/A,199.99,246.8,291.06,356.41,N/A,N/A,New,2024-10-14,193.27,USD,https://www.brickeconomy.com/api/v1/set/10283,
10283-1,Space Shuttle Discovery,Icons,2021,2354,N/A,199.99,246.8,291.06,356.41,N/A,N/A,New,2024-09-27,190.0,USD,https://www.brickeconomy.com/api/v1/set/10283,
10283-1,Space Shuttle Discovery,Icons,2021,2354,N/A,199.99,246.8,291.06,356.41,N/A,N/A,New,2024-09-14,184.31,USD,https://www.brickeconomy.com/api/v1/set/10283,
10303-1,Loop Coaster,Icons,2022,3756,11,399.99,425.29,484.0,570.67,N/A,N/A,New,2025-02-15,425.29,USD,https://www.brickeconomy.com/api/v1/set/10303,
10303-1,Loop Coaster,Icons,2022,3756,11,399.99,425.29,484.0,570.67,N/A,N/A,New,2025-02-03,419.46,USD,https://www.brickeconomy.com/api/v1/set/10303,
10303-1,Loop Coaster,Icons,2022,3756,11,399.99,425.29,484.0,570.67,N/A,N/A,New,2025-01-24,438.12,USD,https://www.brickeconomy.com/api/v1/set/10303,
10303-1,Loop Coaster,Icons,2022,3756,11,399.99,425.29,484.0,570.67,N/A,N/A,New,2025-01-15,399.96,USD,https://www.brickeconomy.com/api/v1/set/10303,
10303-1,Loop Coaster,Icons,2022,3756,11,399.99,425.29,484.0,570.67,N/A,N/A,New,2024-12-14,396.5,USD,https://www.brickeconomy.com/api/v1/set/10303,
10303-1,Loop Coaster,Icons,2022,3756,11,399.99,425.29,484.0,570.67,N/A,N/A,New,2024-11-15,395.45,USD,https://www.brickeconomy.com/api/v1/set/10303,
10303-1,Loop Coaster,Icons,2022,3756,11,399.99,425.29,484.0,570.67,N/A,N/A,New,2024-11-01,399.85,USD,https://www.brickeconomy.com/api/v1/set/10303,
10303-1,Loop Coaster,Icons,2022,3756,11,399.99,425.29,484.0,570.67,N/A,N/A,New,2024-10-14,360.6,USD,https://www.brickeconomy.com/api/v1/set/10303,
10303-1,Loop Coaster,Icons,2022,3756,11,399.99,425.29,484.0,570.67,N/A,N/A,New,2024-09-26,386.48,USD,https://www.brickeconomy.com/api/v1/set/10303,
10303-1,Loop Coaster,Icons,2022,3756,11,399.99,425.29,484.0,570.67,N/A,N/A,New,2024-09-14,380.28,USD,https://www.brickeconomy.com/api/v1/set/10303,
10303-1,Loop Coaster,Icons,2022,3756,11,399.99,425.29,484.0,570.67,N/A,N/A,New,2024-08-30,393.7,USD,https://www.brickeconomy.com/api/v1/set/10303,
10303-1,Loop Coaster,Icons,2022,3756,11,399.99,425.29,484.0,570.67,N/A,N/A,New,2024-08-15,400.62,USD,https://www.brickeconomy.com/api/v1/set/10303,
10304-1,Chevrolet Camaro Z/28 1969,Icons,2022,1456,N/A,169.99,183.6,207.77,243.44,N/A,N/A,New,2025-02-15,183.6,USD,https://www.brickeconomy.com/api/v1/set/10304,
10304-1,Chevrolet Camaro Z/28 1969,Icons,2022,1456,N/A,169.99,183.6,207.77,243.44,N/A,N/A,New,2025-02-03,183.32,USD,https://www.brickeconomy.com/api/v1/set/10304,
10304-1,Chevrolet Camaro Z/28 1969,Icons,2022,1456,N/A,169.99,183.6,207.77,243.44,N/A,N/A,New,2025-01-24,189.68,USD,https://www.brickeconomy.com/api/v1/set/10304,
10304-1,Chevrolet Camaro Z/28 1969,Icons,2022,1456,N/A,169.99,183.6,207.77,243.44,N/A,N/A,New,2025-01-15,175.67,USD,https://www.brickeconomy.com/api/v1/set/10304,
10304-1,Chevrolet Camaro Z/28 1969,Icons,2022,1456,N/A,169.99,183.6,207.77,243.44,N/A,N/A,New,2025-01-01,153.3,USD,https://www.brickeconomy.com/api/v1/set/10304,
10304-1,Chevrolet Camaro Z/28 1969,Icons,2022,1456,N/A,169.99,183.6,207.77,243.44,N/A,N/A,New,2024-12-14,147.87,USD,https://www.brickeconomy.com/api/v1/set/10304,
10304-1,Chevrolet Camaro Z/28 1969,Icons,2022,1456,N/A,169.99,183.6,207.77,243.44,N/A,N/A,New,2024-12-01,149.99,USD,https://www.brickeconomy.com/api/v1/set/10304,
10304-1,Chevrolet Camaro Z/28 1969,Icons,2022,1456,N/A,169.99,183.6,207.77,243.44,N/A,N/A,New,2024-11-15,148.44,USD,https://www.brickeconomy.com/api/v1/set/10304,
10304-1,Chevrolet Camaro Z/28 1969,Icons,2022,1456,N/A,169.99,183.6,207.77,243.44,N/A,N/A,New,2024-11-01,139.8,USD,https://www.brickeconomy.com/api/v1/set/10304,
10304-1,Chevrolet Camaro Z/28 1969,Icons,2022,1456,N/A,169.99,183.6,207.77,243.44,N/A,N/A,New,2024-10-14,139.21,USD,https://www.brickeconomy.com/api/v1/set/10304,
10304-1,Chevrolet Camaro Z/28 1969,Icons,2022,1456,N/A,169.99,183.6,207.77,243.44,N/A,N/A,New,2024-09-26,139.82,USD,https://www.brickeconomy.com/api/v1/set/10304,
10304-1,Chevrolet Camaro Z/28 1969,Icons,2022,1456,N/A,169.99,183.6,207.77,243.44,N/A,N/A,New,2024-08-30,141.7,USD,https://www.brickeconomy.com/api/v1/set/10304,
10306-1,Atari 2600,Icons,2022,2532,1,239.99,230.0,272.32,334.8,N/A,N/A,New,2025-02-15,230.0,USD,https://www.brickeconomy.com/api/v1/set/10306,
10306-1,Atari 2600,Icons,2022,2532,1,239.99,230.0,272.32,334.8,N/A,N/A,New,2025-02-03,238.51,USD,https://www.brickeconomy.com/api/v1/set/10306,
10306-1,Atari 2600,Icons,2022,2532,1,239.99,230.0,272.32,334.8,N/A,N/A,New,2025-01-15,220.39,USD,https://www.brickeconomy.com/api/v1/set/10306,
10306-1,Atari 2600,Icons,2022,2532,1,239.99,230.0,272.32,334.8,N/A,N/A,New,2025-01-01,213.79,USD,https://www.brickeconomy.com/api/v1/set/10306,
10306-1,Atari 2600,Icons,2022,2532,1,239.99,230.0,272.32,334.8,N/A,N/A,New,2024-12-15,234.57,USD,https://www.brickeconomy.com/api/v1/set/10306,
10306-1,Atari 2600,Icons,2022,2532,1,239.99,230.0,272.32,334.8,N/A,N/A,New,2024-12-14,223.47,USD,https://www.brickeconomy.com/api/v1/set/10306,
10306-1,Atari 2600,Icons,2022,2532,1,239.99,230.0,272.32,334.8,N/A,N/A,New,2024-12-12,226.99,USD,https://www.brickeconomy.com/api/v1/set/10306,
10306-1,Atari 2600,Icons,2022,2532,1,239.99,230.0,272.32,334.8,N/A,N/A,New,2024-12-01,193.06,USD,https://www.brickeconomy.com/api/v1/set/10306,
10306-1,Atari 2600,Icons,2022,2532,1,239.99,230.0,272.32,334.8,N/A,N/A,New,2024-11-15,203.6,USD,https://www.brickeconomy.com/api/v1/set/10306,
10306-1,Atari 2600,Icons,2022,2532,1,239.99,230.0,272.32,334.8,N/A,N/A,New,2024-11-01,191.96,USD,https://www.brickeconomy.com/api/v1/set/10306,
10306-1,Atari 2600,Icons,2022,2532,1,239.99,230.0,272.32,334.8,N/A,N/A,New,2024-10-14,199.73,USD,https://www.brickeconomy.com/api/v1/set/10306,
10306-1,Atari 2600,Icons,2022,2532,1,239.99,230.0,272.32,334.8,N/A,N/A,New,2024-09-26,197.94,USD,https://www.brickeconomy.com/api/v1/set/10306,
10308-1,Holiday Main Street,Icons,2022,1514,6,99.99,120.78,141.16,171.26,N/A,N/A,New,2025-02-15,120.78,USD,https://www.brickeconomy.com/api/v1/set/10308,
10308-1,Holiday Main Street,Icons,2022,1514,6,99.99,120.78,141.16,171.26,N/A,N/A,New,2025-02-03,120.84,USD,https://www.brickeconomy.com/api/v1/set/10308,
10308-1,Holiday Main Street,Icons,2022,1514,6,99.99,120.78,141.16,171.26,N/A,N/A,New,2025-01-15,117.44,USD,https://www.brickeconomy.com/api/v1/set/10308,
10308-1,Holiday Main Street,Icons,2022,1514,6,99.99,120.78,141.16,171.26,N/A,N/A,New,2025-01-01,109.94,USD,https://www.brickeconomy.com/api/v1/set/10308,
10308-1,Holiday Main Street,Icons,2022,1514,6,99.99,120.78,141.16,171.26,N/A,N/A,New,2024-12-14,105.18,USD,https://www.brickeconomy.com/api/v1/set/10308,
10308-1,Holiday Main Street,Icons,2022,1514,6,99.99,120.78,141.16,171.26,N/A,N/A,New,2024-09-14,100.99,USD,https://www.brickeconomy.com/api/v1/set/10308,
10308-1,Holiday Main Street,Icons,2022,1514,6,99.99,120.78,141.16,171.26,N/A,N/A,New,2024-08-30,103.06,USD,https://www.brickeconomy.com/api/v1/set/10308,
10308-1,Holiday Main Street,Icons,2022,1514,6,99.99,120.78,141.16,171.26,N/A,N/A,New,2024-08-01,104.0,USD,https://www.brickeconomy.com/api/v1/set/10308,
10308-1,Holiday Main Street,Icons,2022,1514,6,99.99,120.78,141.16,171.26,N/A,N/A,New,2024-07-14,101.98,USD,https://www.brickeconomy.com/api/v1/set/10308,
10308-1,Holiday Main Street,Icons,2022,1514,6,99.99,120.78,141.16,171.26,N/A,N/A,New,2024-07-02,101.81,USD,https://www.brickeconomy.com/api/v1/set/10308,
10308-1,Holiday Main Street,Icons,2022,1514,6,99.99,120.78,141.16,171.26,N/A,N/A,New,2024-06-17,102.2,USD,https://www.brickeconomy.com/api/v1/set/10308,
10308-1,Holiday Main Street,Icons,2022,1514,6,99.99,120.78,141.16,171.26,N/A,N/A,New,2024-06-01,102.18,USD,https://www.brickeconomy.com/api/v1/set/10308,
10314-1,Dried Flower Centrepiece,Icons,2023,812,N/A,49.99,45.75,54.17,66.6,N/A,N/A,New,2025-02-15,45.75,USD,https://www.brickeconomy.com/api/v1/set/10314,
10314-1,Dried Flower Centrepiece,Icons,2023,812,N/A,49.99,45.75,54.17,66.6,N/A,N/A,New,2025-02-03,45.48,USD,https://www.brickeconomy.com/api/v1/set/10314,
10314-1,Dried Flower Centrepiece,Icons,2023,812,N/A,49.99,45.75,54.17,66.6,N/A,N/A,New,2025-01-24,48.41,USD,https://www.brickeconomy.com/api/v1/set/10314,
10314-1,Dried Flower Centrepiece,Icons,2023,812,N/A,49.99,45.75,54.17,66.6,N/A,N/A,New,2025-01-15,48.07,USD,https://www.brickeconomy.com/api/v1/set/10314,
10314-1,Dried Flower Centrepiece,Icons,2023,812,N/A,49.99,45.75,54.17,66.6,N/A,N/A,New,2025-01-01,48.41,USD,https://www.brickeconomy.com/api/v1/set/10314,
10314-1,Dried Flower Centrepiece,Icons,2023,812,N/A,49.99,45.75,54.17,66.6,N/A,N/A,New,2024-12-14,43.16,USD,https://www.brickeconomy.com/api/v1/set/10314,
10314-1,Dried Flower Centrepiece,Icons,2023,812,N/A,49.99,45.75,54.17,66.6,N/A,N/A,New,2024-12-01,40.43,USD,https://www.brickeconomy.com/api/v1/set/10314,
10314-1,Dried Flower Centrepiece,Icons,2023,812,N/A,49.99,45.75,54.17,66.6,N/A,N/A,New,2024-11-15,42.15,USD,https://www.brickeconomy.com/api/v1/set/10314,
10314-1,Dried Flower Centrepiece,Icons,2023,812,N/A,49.99,45.75,54.17,66.6,N/A,N/A,New,2024-11-01,43.07,USD,https://www.brickeconomy.com/api/v1/set/10314,
10314-1,Dried Flower Centrepiece,Icons,2023,812,N/A,49.99,45.75,54.17,66.6,N/A,N/A,New,2024-10-14,43.27,USD,https://www.brickeconomy.com/api/v1/set/10314,
10314-1,Dried Flower Centrepiece,Icons,2023,812,N/A,49.99,45.75,54.17,66.6,N/A,N/A,New,2024-09-26,47.69,USD,https://www.brickeconomy.com/api/v1/set/10314,
10314-1,Dried Flower Centrepiece,Icons,2023,812,N/A,49.99,45.75,54.17,66.6,N/A,N/A,New,2024-09-14,44.63,USD,https://www.brickeconomy.com/api/v1/set/10314,
10320-1,Eldorado Fortress,Icons,2023,2509,8,214.99,226.61,257.88,304.05,N/A,N/A,New,2025-02-15,226.61,USD,https://www.brickeconomy.com/api/v1/set/10320,
10320-1,Eldorado Fortress,Icons,2023,2509,8,214.99,226.61,257.88,304.05,N/A,N/A,New,2025-02-03,231.01,USD,https://www.brickeconomy.com/api/v1/set/10320,
10320-1,Eldorado Fortress,Icons,2023,2509,8,214.99,226.61,257.88,304.05,N/A,N/A,New,2025-01-15,249.97,USD,https://www.brickeconomy.com/api/v1/set/10320,
10320-1,Eldorado Fortress,Icons,2023,2509,8,214.99,226.61,257.88,304.05,N/A,N/A,New,2025-01-01,249.95,USD,https://www.brickeconomy.com/api/v1/set/10320,
10320-1,Eldorado Fortress,Icons,2023,2509,8,214.99,226.61,257.88,304.05,N/A,N/A,New,2024-12-01,199.77,USD,https://www.brickeconomy.com/api/v1/set/10320,
10320-1,Eldorado Fortress,Icons,2023,2509,8,214.99,226.61,257.88,304.05,N/A,N/A,New,2024-11-01,198.4,USD,https://www.brickeconomy.com/api/v1/set/10320,
10320-1,Eldorado Fortress,Icons,2023,2509,8,214.99,226.61,257.88,304.05,N/A,N/A,New,2024-10-14,199.77,USD,https://www.brickeconomy.com/api/v1/set/10320,
10320-1,Eldorado Fortress,Icons,2023,2509,8,214.99,226.61,257.88,304.05,N/A,N/A,New,2024-09-26,198.87,USD,https://www.brickeconomy.com/api/v1/set/10320,
10320-1,Eldorado Fortress,Icons,2023,2509,8,214.99,226.61,257.88,304.05,N/A,N/A,New,2024-09-14,200.63,USD,https://www.brickeconomy.com/api/v1/set/10320,
10320-1,Eldorado Fortress,Icons,2023,2509,8,214.99,226.61,257.88,304.05,N/A,N/A,New,2024-08-30,194.05,USD,https://www.brickeconomy.com/api/v1/set/10320,
10320-1,Eldorado Fortress,Icons,2023,2509,8,214.99,226.61,257.88,304.05,N/A,N/A,New,2024-08-14,201.05,USD,https://www.brickeconomy.com/api/v1/set/10320,
10320-1,Eldorado Fortress,Icons,2023,2509,8,214.99,226.61,257.88,304.05,N/A,N/A,New,2024-08-01,188.73,USD,https://www.brickeconomy.com/api/v1/set/10320,
10321-1,Corvette,Icons,2023,1210,N/A,149.99,163.32,184.82,216.55,N/A,N/A,New,2025-02-15,163.32,USD,https://www.brickeconomy.com/api/v1/set/10321,
10321-1,Corvette,Icons,2023,1210,N/A,149.99,163.32,184.82,216.55,N/A,N/A,New,2025-02-03,170.0,USD,https://www.brickeconomy.com/api/v1/set/10321,
10321-1,Corvette,Icons,2023,1210,N/A,149.99,163.32,184.82,216.55,N/A,N/A,New,2025-01-15,156.34,USD,https://www.brickeconomy.com/api/v1/set/10321,
10321-1,Corvette,Icons,2023,1210,N/A,149.99,163.32,184.82,216.55,N/A,N/A,New,2025-01-01,151.69,USD,https://www.brickeconomy.com/api/v1/set/10321,
10321-1,Corvette,Icons,2023,1210,N/A,149.99,163.32,184.82,216.55,N/A,N/A,New,2024-12-14,155.61,USD,https://www.brickeconomy.com/api/v1/set/10321,
10321-1,Corvette,Icons,2023,1210,N/A,149.99,163.32,184.82,216.55,N/A,N/A,New,2024-12-12,132.13,USD,https://www.brickeconomy.com/api/v1/set/10321,
10321-1,Corvette,Icons,2023,1210,N/A,149.99,163.32,184.82,216.55,N/A,N/A,New,2024-12-01,131.22,USD,https://www.brickeconomy.com/api/v1/set/10321,
10321-1,Corvette,Icons,2023,1210,N/A,149.99,163.32,184.82,216.55,N/A,N/A,New,2024-11-15,136.43,USD,https://www.brickeconomy.com/api/v1/set/10321,
10321-1,Corvette,Icons,2023,1210,N/A,149.99,163.32,184.82,216.55,N/A,N/A,New,2024-11-01,137.21,USD,https://www.brickeconomy.com/api/v1/set/10321,
10321-1,Corvette,Icons,2023,1210,N/A,149.99,163.32,184.82,216.55,N/A,N/A,New,2024-10-14,139.49,USD,https://www.brickeconomy.com/api/v1/set/10321,
10321-1,Corvette,Icons,2023,1210,N/A,149.99,163.32,184.82,216.55,N/A,N/A,New,2024-09-14,149.99,USD,https://www.brickeconomy.com/api/v1/set/10321,
10321-1,Corvette,Icons,2023,1210,N/A,149.99,163.32,184.82,216.55,N/A,N/A,New,2024-08-30,150.15,USD,https://www.brickeconomy.com/api/v1/set/10321,
10782-1,Hulk vs. Rhino Truck Showdown,Marvel Super Heroes,2022,110,3,19.99,20.2,22.06,24.81,N/A,N/A,New,2025-02-15,20.2,USD,https://www.brickeconomy.com/api/v1/set/10782,
10782-1,Hulk vs. Rhino Truck Showdown,Marvel Super Heroes,2022,110,3,19.99,20.2,22.06,24.81,N/A,N/A,New,2025-02-03,20.0,USD,https://www.brickeconomy.com/api/v1/set/10782,
10782-1,Hulk vs. Rhino Truck Showdown,Marvel Super Heroes,2022,110,3,19.99,20.2,22.06,24.81,N/A,N/A,New,2025-01-15,20.05,USD,https://www.brickeconomy.com/api/v1/set/10782,
10782-1,Hulk vs. Rhino Truck Showdown,Marvel Super Heroes,2022,110,3,19.99,20.2,22.06,24.81,N/A,N/A,New,2025-01-01,21.13,USD,https://www.brickeconomy.com/api/v1/set/10782,
10782-1,Hulk vs. Rhino Truck Showdown,Marvel Super Heroes,2022,110,3,19.99,20.2,22.06,24.81,N/A,N/A,New,2024-12-15,23.95,USD,https://www.brickeconomy.com/api/v1/set/10782,
10782-1,Hulk vs. Rhino Truck Showdown,Marvel Super Heroes,2022,110,3,19.99,20.2,22.06,24.81,N/A,N/A,New,2024-12-01,17.08,USD,https://www.brickeconomy.com/api/v1/set/10782,
10782-1,Hulk vs. Rhino Truck Showdown,Marvel Super Heroes,2022,110,3,19.99,20.2,22.06,24.81,N/A,N/A,New,2024-11-15,16.0,USD,https://www.brickeconomy.com/api/v1/set/10782,
10782-1,Hulk vs. Rhino Truck Showdown,Marvel Super Heroes,2022,110,3,19.99,20.2,22.06,24.81,N/A,N/A,New,2024-11-01,16.64,USD,https://www.brickeconomy.com/api/v1/set/10782,
10782-1,Hulk vs. Rhino Truck Showdown,Marvel Super Heroes,2022,110,3,19.99,20.2,22.06,24.81,N/A,N/A,New,2024-10-14,19.03,USD,https://www.brickeconomy.com/api/v1/set/10782,
10782-1,Hulk vs. Rhino Truck Showdown,Marvel Super Heroes,2022,110,3,19.99,20.2,22.06,24.81,N/A,N/A,New,2024-09-26,19.36,USD,https://www.brickeconomy.com/api/v1/set/10782,
10782-1,Hulk vs. Rhino Truck Showdown,Marvel Super Heroes,2022,110,3,19.99,20.2,22.06,24.81,N/A,N/A,New,2024-08-30,19.02,USD,https://www.brickeconomy.com/api/v1/set/10782,
10782-1,Hulk vs. Rhino Truck Showdown,Marvel Super Heroes,2022,110,3,19.99,20.2,22.06,24.81,N/A,N/A,New,2024-08-15,19.54,USD,https://www.brickeconomy.com/api/v1/set/10782,
10791-1,Team Spidey's Mobile Headquarters,Marvel Super Heroes,2023,187,5,49.99,59.99,73.9,94.44,N/A,N/A,New,2025-02-15,59.99,USD,https://www.brickeconomy.com/api/v1/set/10791,
10791-1,Team Spidey's Mobile Headquarters,Marvel Super Heroes,2023,187,5,49.99,59.99,73.9,94.44,N/A,N/A,New,2025-02-03,60.23,USD,https://www.brickeconomy.com/api/v1/set/10791,
10791-1,Team Spidey's Mobile Headquarters,Marvel Super Heroes,2023,187,5,49.99,59.99,73.9,94.44,N/A,N/A,New,2025-01-15,59.33,USD,https://www.brickeconomy.com/api/v1/set/10791,
10791-1,Team Spidey's Mobile Headquarters,Marvel Super Heroes,2023,187,5,49.99,59.99,73.9,94.44,N/A,N/A,New,2025-01-01,59.82,USD,https://www.brickeconomy.com/api/v1/set/10791,
10791-1,Team Spidey's Mobile Headquarters,Marvel Super Heroes,2023,187,5,49.99,59.99,73.9,94.44,N/A,N/A,New,2024-12-14,63.26,USD,https://www.brickeconomy.com/api/v1/set/10791,
10791-1,Team Spidey's Mobile Headquarters,Marvel Super Heroes,2023,187,5,49.99,59.99,73.9,94.44,N/A,N/A,New,2024-12-01,43.7,USD,https://www.brickeconomy.com/api/v1/set/10791,
10791-1,Team Spidey's Mobile Headquarters,Marvel Super Heroes,2023,187,5,49.99,59.99,73.9,94.44,N/A,N/A,New,2024-11-15,43.71,USD,https://www.brickeconomy.com/api/v1/set/10791,
10791-1,Team Spidey's Mobile Headquarters,Marvel Super Heroes,2023,187,5,49.99,59.99,73.9,94.44,N/A,N/A,New,2024-11-01,40.6,USD,https://www.brickeconomy.com/api/v1/set/10791,
10791-1,Team Spidey's Mobile Headquarters,Marvel Super Heroes,2023,187,5,49.99,59.99,73.9,94.44,N/A,N/A,New,2024-10-14,45.62,USD,https://www.brickeconomy.com/api/v1/set/10791,
10791-1,Team Spidey's Mobile Headquarters,Marvel Super Heroes,2023,187,5,49.99,59.99,73.9,94.44,N/A,N/A,New,2024-07-02,49.99,USD,https://www.brickeconomy.com/api/v1/set/10791,
10791-1,Team Spidey's Mobile Headquarters,Marvel Super Heroes,2023,187,5,49.99,59.99,73.9,94.44,N/A,N/A,New,2024-06-17,42.85,USD,https://www.brickeconomy.com/api/v1/set/10791,
10791-1,Team Spidey's Mobile Headquarters,Marvel Super Heroes,2023,187,5,49.99,59.99,73.9,94.44,N/A,N/A,New,2024-06-01,40.49,USD,https://www.brickeconomy.com/api/v1/set/10791,
11013-1,Creative Transparent Bricks,Classic,2021,500,N/A,29.99,31.67,38.4,48.33,N/A,N/A,New,2025-02-15,31.67,USD,https://www.brickeconomy.com/api/v1/set/11013,
